word,machine_translation,human_translation,machine_translation_updated
infarct,infarct,mutuwar sashin jiki,mutuwar sashin jiki
infect,cutar,NA,cutar
infectious,mai kamuwa da cuta,NA,mai kamuwa da cuta
inferno,rashin zafi,gobara,gobara
infertility,rashin haihuwa,NA,rashin haihuwa
infestation,infestation,cutar cincirindon dabbobi,cutar cincirindon dabbobi
infidelity,kafirci,rashin amana,rashin amana
infiltration,kutsawa,NA,kutsawa
infirmity,rashin lafiya,NA,rashin lafiya
inflation,hauhawar farashin kaya,NA,hauhawar farashin kaya
infliction,zalunci,NA,zalunci
influence,tasiri,NA,tasiri
influenza,mura,NA,mura
informer,mai ba da labari,NA,mai ba da labari
infrequently,akai -akai,ba akai-akai ba,ba akai-akai ba
injunction,umarnin,NA,umarnin
inmate,fursuna,NA,fursuna
inoperative,rashin aiki,NA,rashin aiki
insolvency,rashin kunya,NA,rashin kunya
instigation,zuga,NA,zuga
insurgent,m,tada kayar baya,tada kayar baya
inter,tsakanin,NA,tsakanin
interdiction,interdiction,haramtawa,haramtawa
interment,tsoma baki,NA,tsoma baki
interminable,m,mara iyaka,mara iyaka
intervention,tsoma baki,NA,tsoma baki
intestate,m,mutuwa ba tare da barin wasici ba,mutuwa ba tare da barin wasici ba
intolerant,rashin haƙuri,NA,rashin haƙuri
intoxicated,maye,NA,maye
intrigue,makirci,NA,makirci
intruder,mai kutsawa,NA,mai kutsawa
invade,mamayewa,NA,mamayewa
invalidation,rashin inganci,NA,rashin inganci
invasion,mamayewa,NA,mamayewa
involution,shigarwar,NA,shigarwar
irons,baƙin ƙarfe,karafa,karafa
irreverent,m,rashin girmama mutane,rashin girmama mutane
irrevocable,ba za a iya juyawa ba,NA,ba za a iya juyawa ba
irritability,rashin tausayi,NA,rashin tausayi
jail,kurkuku,NA,kurkuku
jargon,jargon,kalmomin hira,kalmomin hira
jaundice,jaundice,kyashi,kyashi
john,john,mai dadiro,mai dadiro
jornada,jornada,tafiyar wuni,tafiyar wuni
jumble,guguwa,hargitsatstse,hargitsatstse
junta,junta,masu madafun ikoa gwamnati,masu madafun ikoa gwamnati
juvenile,yaro,yarinta,yarinta
kern,kern,mai zafin kai,mai zafin kai
kick,shura,buga,buga
kidnap,sacewa,satar mutum,satar mutum
kite,irin,jirgin leda,jirgin leda
knell,durƙusa,NA,durƙusa
labored,aiki,aiki,aiki
laborious,aiki,mai aikatuwa,mai aikatuwa
labyrinth,labyrinth,sarkakiya,sarkakiya
lace,yadin da aka saka,NA,yadin da aka saka
laden,ɗora Kwatancen,nauyi,nauyi
lair,lair,makwancin namun daji,makwancin namun daji
landslide,zaftarewar kasa,NA,zaftarewar kasa
languishing,mai rauni,NA,mai rauni
larceny,zalunci,NA,zalunci
lash,lash,bulala,bulala
late,marigayi,NA,marigayi
lateness,jinkiri,NA,jinkiri
latent,latent,abinda bai bunkasa ba,abinda bai bunkasa ba
latrines,bandaki,NA,bandaki
lava,lawa,wutar dutse,wutar dutse
lawyer,lauya,NA,lauya
lax,lax,sako-sako,sako-sako
laxative,mai laxative,mai sako-sako,mai sako-sako
leeches,leeches,yana nacewa,yana nacewa
leprosy,kuturta,NA,kuturta
lesbian,madigo,NA,madigo
lessen,rage,NA,rage
lesser,karami,NA,karami
leukemia,cutar sankarar bargo,NA,cutar sankarar bargo
levy,levy,karamin kudin shiga,karamin kudin shiga
liaison,mai sadarwa,NA,mai sadarwa
libel,cin mutunci,NA,cin mutunci
liberal,mai sassaucin ra'ayi,NA,mai sassaucin ra'ayi
lick,lasa,NA,lasa
lint,lint,tsumma,tsumma
liquor,giya,NA,giya
litigant,mai kara,NA,mai kara
litigate,yi kara,NA,yi kara
litter,datti,NA,datti
loaf,gurasa,NA,gurasa
loafer,loafer,makuiyyaci,makuiyyaci
lobbyist,dan lobbyist,masu Jan hankalin gwamnati,masu Jan hankalin gwamnati
lockup,kullewa,NA,kullewa
locust,fara,NA,fara
lofty,m,garkameme dogo,garkameme dogo
loo,loo,ban daki,ban daki
loon,loon,takadari,takadari
loony,loony,dan iska,dan iska
lord,ubangiji,NA,ubangiji
loudness,kara,NA,kara
lounge,falo,NA,falo
louse,kuzari,NA,kuzari
lower,ƙananan,NA,ƙananan
lowering,ragewa,NA,ragewa
lowlands,ƙananan ƙasa,NA,ƙananan ƙasa
lumbering,katako,NA,katako
lump,dunƙule,NA,dunƙule
lunacy,hauka,NA,hauka
lush,dadi,NA,dadi
lust,sha'awa,NA,sha'awa
lustful,m,jarababbe,jarababbe
lynch,kwanciya,NA,kwanciya
mace,mace,sandar girma,sandar girma
mafia,mafia,yan mafia,yan mafia
maggot,tsutsa,NA,tsutsa
makeshift,wucin gadi,NA,wucin gadi
malaria,zazzabin cizon sauro,NA,zazzabin cizon sauro
malfeasance,malfeasance,aikata ba dai dai ba,aikata ba dai dai ba
malformation,mummunan aiki,NA,mummunan aiki
malignancy,muguwar cuta,NA,muguwar cuta
malpractice,rashin aikin yi,magudi,magudi
mandamus,mandamus,dokar kotu mai tilastawa,dokar kotu mai tilastawa
mange,girma,NA,girma
manslaughter,kisan kai,NA,kisan kai
manure,taki,NA,taki
margin,gefe,NA,gefe
maroon,maroon,ruwan makuba,ruwan makuba
martingale,martingale,linzamin doki,linzamin doki
martyr,shahidi,NA,shahidi
masochism,masochism,fitar maniyi don wuya,fitar maniyi don wuya
materialism,son abin duniya,NA,son abin duniya
materialist,mai son abin duniya,NA,mai son abin duniya
maternal,na uwa,NA,na uwa
meandering,meandering,motsawa a hankali,motsawa a hankali
measles,kyanda,NA,kyanda
melancholic,melancholic,bayyana takaici da bacin rai,bayyana takaici da bacin rai
melee,melee,dandazon mutane,dandazon mutane
melodrama,melodrama,wasan kwaikwayon da ake kambame,wasan kwaikwayon da ake kambame
mercenary,sojojin haya,NA,sojojin haya
metastasis,metastasis,mamayar ciwon daji,mamayar ciwon daji
methanol,methanol,sinadarin guba,sinadarin guba
midwife,ungozoma,NA,ungozoma
mildew,mildew,funfuna,funfuna
militia,'yan bindiga,NA,'yan bindiga
mimicry,kwaikwayo,NA,kwaikwayo
minimize,rage girmanta,NA,rage girmanta
minimum,mafi ƙarancin,NA,mafi ƙarancin
minority,marasa rinjaye,NA,marasa rinjaye
miscarriage,zubar da ciki,barin ciki,barin ciki
misconduct,rashin da'a,NA,rashin da'a
misinterpretation,fassarar kuskure,NA,fassarar kuskure
mismanagement,rashin kulawa,NA,rashin kulawa
mismatch,rashin daidaituwa,NA,rashin daidaituwa
misnomer,kuskure,NA,kuskure
misplace,wuri mara kyau,batarwa,batarwa
misplaced,inda bai dace ba,bata,bata
misrepresented,ba da gaskiya ba,NA,ba da gaskiya ba
mite,mite,kadan/karami,kadan/karami
mob,taron jama'a,NA,taron jama'a
monochrome,monochrome,Zane mai launi daya,Zane mai launi daya
monopolist,dan siyasa,NA,dan siyasa
monsoon,damina,NA,damina
morbidity,cututtuka,NA,cututtuka
morgue,dakin ajiye gawa,NA,dakin ajiye gawa
morsel,gurasa,NA,gurasa
mortal,mai mutuwa,NA,mai mutuwa
mortality,mace -mace,NA,mace -mace
mortuary,dakin ajiye gawa,NA,dakin ajiye gawa
mosquito,sauro,NA,sauro
mother,uwa,NA,uwa
muck,tsutsa,NA,tsutsa
mud,laka,NA,laka
muddled,muddled,rashin tsari,rashin tsari
muff,muff,wauta,wauta
mug,mug,baban kofi,baban kofi
mule,alfadari,NA,alfadari
mum,uwa,NA,uwa
mumble,kumbura,NA,kumbura
mumps,mumps,yana yin wauta,yana yin wauta
muss,muss,batawa,batawa
mutant,mutant,mai halayya ta daban,mai halayya ta daban
mutilated,yanke jiki,NA,yanke jiki
mutilation,yankewa,NA,yankewa
mutiny,tawaye,NA,tawaye
mutter,gunaguni,NA,gunaguni
muzzle,butulci,NA,butulci
myopia,myopia,rashin hangen nesa,rashin hangen nesa
nab,nab,gyangyadi,gyangyadi
nadir,nadir,mafi karanci,mafi karanci
nameless,mara suna,NA,mara suna
nappy,nappy,jarabar jima'i,jarabar jima'i
narcotic,narcotic,shan kwayoyin aji garau,shan kwayoyin aji garau
nausea,tashin zuciya,NA,tashin zuciya
nauseous,tashin zuciya,NA,tashin zuciya
nay,a'a,NA,a'a
needful,m,abin bukata,abin bukata
negligently,sakaci,NA,sakaci
negro,negro,bakar fata,bakar fata
nether,ko kadan,NA,ko kadan
neuralgia,neuralgia,radadi,radadi
neurosis,neurosis,ciwon kwakwalwa,ciwon kwakwalwa
nicotine,sinadarin nicotine,NA,sinadarin nicotine
nihilism,nihilism,kin yarda da tarbiyyar addinai,kin yarda da tarbiyyar addinai
noncompliance,rashin biyayya,NA,rashin biyayya
nonsensical,marasa ma'ana,NA,marasa ma'ana
noose,sannu,rataya,rataya
nothingness,banza,NA,banza
nul,nul,shirme,shirme
nullify,rushe,NA,rushe
numbness,numbness,rashin ji a jiki,rashin ji a jiki
nun,nun,waliyyiya,waliyyiya
oaf,oaf,shawaraki,shawaraki
obesity,NA,girman jiki,girman jiki
obi,abin,damara,damara
obit,obit,ranar mutuwar wani,ranar mutuwar wani
obituary,rasuwa,NA,rasuwa
oblige,wajibi,NA,wajibi
obligor,wajibi,NA,wajibi
obliteration,shafewa,NA,shafewa
oblivion,mantuwa,NA,mantuwa
obstructive,m,hanawa,hanawa
occult,sihiri,NA,sihiri
odious,m,mara dadi sosai,mara dadi sosai
offense,laifi,NA,laifi
offhand,kashe hannu,cire hannu,cire hannu
offing,kashewa,NA,kashewa
ogre,ogre,dodo,dodo
olfactory,ƙanshi,NA,ƙanshi
oligarchy,oligarchy,jagoranci daga tsirari,jagoranci daga tsirari
omen,zagi,NA,zagi
omnipotence,madaukaki,NA,madaukaki
onus,aiki,NA,aiki
ooze,zuw,Jan hankali,Jan hankali
opaque,opaque,dishi-dishi,dishi-dishi
operatic,mai aiki,NA,mai aiki
opiate,opiate,shashantar da wani,shashantar da wani
opium,opium,maganin sha mai karfi,maganin sha mai karfi
opposed,adawa,NA,adawa
oppressor,azzalumi,NA,azzalumi
orc,orc,botorami,botorami
ordnance,tsari,NA,tsari
ostensibly,mai yiwuwa,NA,mai yiwuwa
oust,fitar,NA,fitar
outhouse,waje,NA,waje
outlandish,m,bakon abu,bakon abu
outstanding,fitacce,NA,fitacce
ovation,tashin hankali,NA,tashin hankali
overburden,yi nauyi,NA,yi nauyi
overcast,girgije,NA,girgije
overdose,yawan abin sama,kuzari fiye da kima,kuzari fiye da kima
overestimated,overestimated,Karin kiyasi,Karin kiyasi
overflow,ambaliya,NA,ambaliya
overgrown,girma,NA,girma
overpowering,rinjaye,NA,rinjaye
owing,saboda,abin da ke jan,abin da ke jan
oxidation,hadawan abu da iskar shaka,NA,hadawan abu da iskar shaka
palsy,gurgunta,NA,gurgunta
pandemic,annoba,NA,annoba
pang,wahala,NA,wahala
parade,fareti,NA,fareti
paralysis,inna,shanyewar barin jiki,shanyewar barin jiki
paraphrase,fasara,NA,fasara
pare,gaskiya,NA,gaskiya
parrot,aku,NA,aku
parsimonious,m,kulumi ko matsolo,kulumi ko matsolo
passivity,wucewa,NA,wucewa
patch,faci,NA,faci
patronizing,patronizing,saya,saya
patter,patter,sauri -sauri,sauri -sauri
pawn,farar fata,NA,farar fata
payment,biya,NA,biya
peculiarities,peculiarities,na musamman,na musamman
pedestrian,mai tafiya a ƙasa,NA,mai tafiya a ƙasa
penal,azaba,NA,azaba
penetration,shigarwa,kutsawa,kutsawa
penitentiary,gidan yari,NA,gidan yari
perdition,halaka,NA,halaka
perishable,mai lalacewa,NA,mai lalacewa
perished,halaka,NA,halaka
perishing,halaka,NA,halaka
perpetuation,dawwama,NA,dawwama
perturbation,rikitarwa,NA,rikitarwa
pertussis,pertussis,mugun tari,mugun tari
pessimist,mai hangen nesa,NA,mai hangen nesa
pestilence,annoba,NA,annoba
pet,dabbar gida,NA,dabbar gida
petroleum,man fetur,NA,man fetur
phantom,fatalwa,NA,fatalwa
phlegm,phlegm,majinar kirji,majinar kirji
pickle,abincin tsami,NA,abincin tsami
pigeon,tattabara,NA,tattabara
piles,tara,NA,tara
pimp,pimp,kawali,kawali
pine,pine,son abin da ba zai yiwu ba,son abin da ba zai yiwu ba
pinion,filayen,NA,filayen
piracy,satar fasaha,NA,satar fasaha
pirate,ɗan fashin teku,NA,ɗan fashin teku
pistol,bindiga,NA,bindiga
pitfall,rami,NA,rami
plagiarism,satar fasaha,NA,satar fasaha
plaintiff,mai gabatar da kara,NA,mai gabatar da kara
plated,kwano,NA,kwano
player,dan wasa,NA,dan wasa
plodding,shiryawa,NA,shiryawa
plummet,raguwa,NA,raguwa
plunge,nutse,NA,nutse
pneumonia,namoniya,tarin sanyi,tarin sanyi
poaching,farauta,NA,farauta
poisoning,guba,NA,guba
poke,tsoka,NA,tsoka
polemic,m,rubuta zafafan kalamai,rubuta zafafan kalamai
polio,cutar shan inna,NA,cutar shan inna
pollution,gurbatawa,NA,gurbatawa
polygamy,auren mata fiye da daya,NA,auren mata fiye da daya
pomp,fom,biki,biki
ponderous,mai tunani,NA,mai tunani
pop,pop,yin sauti mai kara/tafiya ba sanarwa,yin sauti mai kara/tafiya ba sanarwa
porcupine,alade,NA,alade
porn,batsa,NA,batsa
porno,batsa,NA,batsa
pornographic,labarin batsa,NA,labarin batsa
pornography,labarin batsa,NA,labarin batsa
pose,matsayi,NA,matsayi
possessed,mallaki,NA,mallaki
possession,mallaka,NA,mallaka
posthumous,bayan mutuwa,NA,bayan mutuwa
postponement,jinkirtawa,NA,jinkirtawa
pound,laban,NA,laban
prank,wasa,NA,wasa
precinct,gundumar,NA,gundumar
pregnancy,ciki,NA,ciki
prejudiced,son zuciya,NA,son zuciya
presentment,gabatarwa,NA,gabatarwa
pretended,yi riya,NA,yi riya
pretensions,tsayuwa,NA,tsayuwa
preventive,m,na kariya,na kariya
prey,ganima,NA,ganima
prickly,prickly,daukar alhaki,daukar alhaki
privy,sirri,NA,sirri
prodigal,mazinaci,NA,mazinaci
profusion,yaduwa,NA,yaduwa
prohibited,haramta,NA,haramta
prohibition,haramta,NA,haramta
prolong,tsawaita,NA,tsawaita
promiscuous,lalata,NA,lalata
prostitute,karuwa,NA,karuwa
prostitution,karuwanci,NA,karuwanci
prying,tsutsa,NA,tsutsa
psychosis,tabin hankali,NA,tabin hankali
publicist,mai talla,NA,mai talla
puffy,kumbura,NA,kumbura
pungent,m,zafin magana,zafin magana
punishing,azabtarwa,NA,azabtarwa
punishment,azaba,horarswa,horarswa
purgatory,purgatory,horon zunubi,horon zunubi
purge,purge,barin wata dabi'a,barin wata dabi'a
pus,tura,NA,tura
quagmire,girgiza kai,NA,girgiza kai
quail,kwarto,NA,kwarto
quell,kashe,NA,kashe
quicksilver,mai sauri,NA,mai sauri
quit,sallama,NA,sallama
quiver,kwari,NA,kwari
quivering,rawar jiki,NA,rawar jiki
quiz,Tambaya,canki-canka,canki-canka
quote,faɗi,NA,faɗi
rabble,m,cunkoson,cunkoson
rabies,rabies,cutar cizon kare,cutar cizon kare
rack,tara,NA,tara
racket,raket,aikin laifi don samun kudi,aikin laifi don samun kudi
radiation,radiation,zafin haske,zafin haske
radioactive,rediyoaktif,mai hadari,mai hadari
radon,radon,sinadarin gas mai cutarwa,sinadarin gas mai cutarwa
rags,tsummoki,NA,tsummoki
raid,kai hari,NA,kai hari
ram,rago,NA,rago
rambling,rambling,dogon rubutu ko bayani,dogon rubutu ko bayani
rancid,rancid,mara dadi matuka,mara dadi matuka
ransom,fansa,NA,fansa
raptors,raptors,tsuntsaye masu farauta,tsuntsaye masu farauta
rat,bera,NA,bera
rating,daraja,NA,daraja
raucous,m,sauti mai karfi,sauti mai karfi
rave,rave,surutai,surutai
ravenous,ravenous,yunwa matuka,yunwa matuka
rear,baya,NA,baya
rebel,'yan tawaye,NA,'yan tawaye
rebut,karyata,NA,karyata
recidivism,sake dawowa,NA,sake dawowa
reflux,reflux,ciwon ciki,ciwon ciki
refractory,m,fitinanne,fitinanne
regulatory,m,daidaitawa,daidaitawa
rein,sake,NA,sake
rekindle,sake farfadowa,NA,sake farfadowa
relegation,koma baya,NA,koma baya
relinquish,sallama,NA,sallama
remains,ya rage,NA,ya rage
remand,aikawa,NA,aikawa
remedial,gyarawa,NA,gyarawa
remiss,gafartawa,NA,gafartawa
removal,kau,kawarwa,kawarwa
remove,cire,NA,cire
rencontre,recontre,haduwa,haduwa
rend,rend,tarwatsa wani abu,tarwatsa wani abu
renegade,mai yin ridda,NA,mai yin ridda
repellant,m,maganin kore kwari,maganin kore kwari
repellent,m,abin ki,abin ki
repelling,korewa,NA,korewa
reprint,sake bugawa,NA,sake bugawa
reprisal,ramuwar gayya,NA,ramuwar gayya
republic,jamhuriya,NA,jamhuriya
repulsion,tunkudewa,NA,tunkudewa
rescind,sokewa,NA,sokewa
rescission,sakewa,NA,sakewa
resist,tsayayya,NA,tsayayya
resistant,m,juriya,juriya
resisting,tsayayya,NA,tsayayya
restrain,takura,NA,takura
retaliation,ramuwar gayya,NA,ramuwar gayya
retardation,jinkiri,NA,jinkiri
retirement,ritaya,NA,ritaya
retort,mayar da martani,NA,mayar da martani
retraction,janyewa,NA,janyewa
retrenchment,retrenchment,tattali,tattali
retribution,azaba,NA,azaba
retrograde,retrograde,koma-baya,koma-baya
reversal,juyawa,NA,juyawa
revive,farfado,NA,farfado
revocation,sokewa,NA,sokewa
revolution,juyin juya hali,NA,juyin juya hali
revolver,revolver,bindiga mai juyawa,bindiga mai juyawa
rheumatism,rheumatism,ciwon mura,ciwon mura
rickety,rickety,mara inganci,mara inganci
riddled,rudani,NA,rudani
rifle,bindiga,NA,bindiga
rigor,taurin kai,NA,taurin kai
rigorous,m,mai taurin kai,mai taurin kai
ringer,ringer,kamanceceniya,kamanceceniya
riotous,rudani,NA,rudani
robbery,fashi,NA,fashi
rook,roko,NA,roko
rotting,rotting,rubewa,rubewa
roughness,kauri,NA,kauri
rout,rugujewa,NA,rugujewa
row,jere,NA,jere
rowdy,m,mai surutai,mai surutai
rubble,tarkace,NA,tarkace
rugged,m,abinda ya baci,abinda ya baci
ruse,rudu,NA,rudu
saber,sabar,babbar takobi,babbar takobi
sacrifices,sadaukarwa,NA,sadaukarwa
sarcoma,sarcoma,nau'in cutar daji,nau'in cutar daji
satanic,shaidan,NA,shaidan
saturated,m,mai danshi,mai danshi
scab,scab,ma'aikaci mai zaman kansa,ma'aikaci mai zaman kansa
scaffold,shinge,sikafur,sikafur
scalpel,fatar kai,NA,fatar kai
scanty,m,kadan,kadan
scarecrow,tsorata,NA,tsorata
scavenger,mai sintiri,NA,mai sintiri
scheme,makirci,shiri,shiri
schism,rarrabuwa,NA,rarrabuwa
schizophrenia,schizophrenia,tabin hankali,tabin hankali
sciatica,sciatica,ciwon baya,ciwon baya
scorpion,kunama,NA,kunama
scotch,scotch,kawo karshen abu,kawo karshen abu
scrapie,scrapie,cutar  tumaki da awaki,cutar  tumaki da awaki
scrimmage,scrimmage,gwagwarmaya,gwagwarmaya
scrub,goge,NA,goge
scrutinize,bincika,NA,bincika
scrutiny,bincike,NA,bincike
sear,bincike,NA,bincike
secession,rabuwa,NA,rabuwa
secluded,kebe,NA,kebe
seclusion,warewa,NA,warewa
secondhand,hannu na biyu,gwanjo,gwanjo
secretion,asiri,NA,asiri
sectarian,mazhaba,NA,mazhaba
seduce,lalata,NA,lalata
seduction,lalata,NA,lalata
segregate,ware,NA,ware
segregated,wariya,NA,wariya
seize,kwace,NA,kwace
sensual,sha'awa,NA,sha'awa
separatist,mai ballewa,NA,mai ballewa
sepsis,sepsis,cutar jini,cutar jini
septic,septic,kwayar cuta,kwayar cuta
sequestration,lalata,NA,lalata
serene,kwanciyar hankali,NA,kwanciyar hankali
serpent,maciji,NA,maciji
servant,bawa,NA,bawa
serve,yi hidima,NA,yi hidima
servile,hidima,NA,hidima
sewage,najasa,NA,najasa
sewerage,magudanar ruwa,NA,magudanar ruwa
shack,shack,zama tare,zama tare
shackle,dauri,NA,dauri
shaking,girgiza,NA,girgiza
shanghai,shanghai,fashin jirgin ruwa,fashin jirgin ruwa
shed,zubar,NA,zubar
shell,harsashi,NA,harsashi
shelved,a ajiye,NA,a ajiye
shooting,harbi,NA,harbi
shoplifting,sata,NA,sata
shot,harbi,NA,harbi
shove,ture,NA,ture
showy,m,nuna kwalliya,nuna kwalliya
shrink,ji ƙyama,NA,ji ƙyama
shrunk,jiƙewa,NA,jiƙewa
shudder,girgiza,NA,girgiza
sinner,mai zunubi,NA,mai zunubi
sinning,yin zunubi,NA,yin zunubi
siren,sirrin,jiniya,jiniya
sissy,sissy,matsoraci,matsoraci
skewed,karkata,NA,karkata
skid,skid,zamiya,zamiya
skip,tsallake,NA,tsallake
skirmish,fadan,yaki,yaki
slag,kashe,NA,kashe
slaughterhouse,mayanka,NA,mayanka
slaughtering,yanka,NA,yanka
slay,kashe,NA,kashe
slayer,mai kisan kai,NA,mai kisan kai
sleet,kwanciya,NA,kwanciya
slimy,siriri,NA,siriri
slink,sarƙaƙƙiya,NA,sarƙaƙƙiya
slip,zamewa,NA,zamewa
slop,gangarawa,NA,gangarawa
slouch,kwanciya,NA,kwanciya
slough,m,bakin ciki matuka,bakin ciki matuka
slowness,sannu a hankali,NA,sannu a hankali
sludge,laka,NA,laka
slum,unguwa,NA,unguwa
slush,ja ruwa,NA,ja ruwa
small,karami,NA,karami
smashed,fasa,NA,fasa
smattering,guguwa,NA,guguwa
smirk,murmushi,NA,murmushi
smite,buga,NA,buga
smoker,mai shan taba,NA,mai shan taba
smuggle,yi sumogal,NA,yi sumogal
smuggler,mai fasa -kwauri,NA,mai fasa -kwauri
smuggling,fasa -kwauri,NA,fasa -kwauri
snake,maciji,NA,maciji
snarling,kumbura,NA,kumbura
sneaking,zamewa,NA,zamewa
sneeze,atishawa,NA,atishawa
snide,huci,NA,huci
soak,jiƙa,NA,jiƙa
socialist,ɗan gurguzu,NA,ɗan gurguzu
soil,ƙasa,NA,ƙasa
soiled,datti,NA,datti
somatic,somatic,abu na gangar jiki,abu na gangar jiki
soot,toka,NA,toka
sorcery,bokanci,NA,bokanci
sordid,m,kazanta,kazanta
sortie,iri,NA,iri
soulless,marasa rai,NA,marasa rai
soulmate,abokiyar rayuwa,NA,abokiyar rayuwa
spasm,spasm,jin radadi a jiki,jin radadi a jiki
spat,tofa,NA,tofa
spear,mashi,NA,mashi
speck,tabo,NA,tabo
spectacle,kallo,NA,kallo
specter,kallo,NA,kallo
spectral,bakan,NA,bakan
speculation,hasashe,NA,hasashe
spent,kashe,NA,kashe
spine,kashin baya,NA,kashin baya
splinter,tsagewa,NA,tsagewa
spoiler,mai ɓarna,NA,mai ɓarna
spoke,yayi magana,NA,yayi magana
sponge,soso,NA,soso
sprain,guguwa,NA,guguwa
spree,fashewa,NA,fashewa
sprite,sprite,kamar tatsuniya,kamar tatsuniya
squall,tsautsayi,NA,tsautsayi
squatter,tsugune,NA,tsugune
squeamish,kururuwa,NA,kururuwa
squelch,kumbura,NA,kumbura
staggering,mamaki,NA,mamaki
stalk,sanda,NA,sanda
standoff,tsayawar,NA,tsayawar
staring,kallo,NA,kallo
stationary,tsit,tsayayye,tsayayye
stave,tsaya,NA,tsaya
stealthy,mai sata,NA,mai sata
sterile,bakararre,NA,bakararre
sterility,rashin haihuwa,NA,rashin haihuwa
sterling,Sterling,aiki na gari,aiki na gari
stillborn,matacce,NA,matacce
stinking,wari,NA,wari
stint,stint,rashin isa ko karanci,rashin isa ko karanci
stocks,hannun jari,NA,hannun jari
stone,dutse,NA,dutse
stoned,jifa,NA,jifa
stools,stool,kujeru,kujeru
stoppage,dakatarwa,NA,dakatarwa
storm,hadari,NA,hadari
straits,masifa,NA,masifa
stranded,makale,NA,makale
stray,bata,NA,bata
strip,tsiri,tsirara,tsirara
stripe,tsiri,tsirara,tsirara
stripped,ya tube,NA,ya tube
stroke,bugun jini,NA,bugun jini
subject,batun,NA,batun
subsidence,talauci,NA,talauci
subsidy,tallafi,NA,tallafi
subsist,ci gaba,NA,ci gaba
succulent,mai nasara,NA,mai nasara
suffocating,numfashi,NA,numfashi
suffocation,shaƙewa,NA,shaƙewa
summons,sammaci,NA,sammaci
supremacy,fifiko,NA,fifiko
surcharge,kari,NA,kari
surly,m,mara kirik,mara kirik
surrendering,mika wuya,NA,mika wuya
surround,kewaye,NA,kewaye
suspension,dakatarwa,NA,dakatarwa
swab,swab,goge guri,goge guri
swamp,fadama,NA,fadama
swampy,fadama,NA,fadama
swastika,swastika,alamar 'yan Nazi,alamar 'yan Nazi
swig,swig,kurba,kurba
swine,alade,NA,alade
syncope,syncope,karancin jini,karancin jini
synonymous,ma'ana,ma'ana daya,ma'ana daya
talons,talon,farcen tsunstu,farcen tsunstu
tantalizing,tantalizing,mai sa kwadayi,mai sa kwadayi
tardiness,jinkiri,NA,jinkiri
tariff,jadawalin kuɗin fito,NA,jadawalin kuɗin fito
tarry,jira,NA,jira
tasteless,m,mara dandano,mara dandano
tax,haraji,NA,haraji
teasing,wasa,NA,wasa
tedium,tedium,jigata,jigata
teens,matasa,NA,matasa
tenement,tsarawa,NA,tsarawa
terminal,m,na karshe,na karshe
termination,ƙarewa,NA,ƙarewa
termite,lokaci,NA,lokaci
terrorist,'yan ta'adda,NA,'yan ta'adda
tetanus,tetanus,muguwar kwayar cuta,muguwar kwayar cuta
tether,tether,daure dabba,daure dabba
theft,sata,NA,sata
theism,ilimin addini,NA,ilimin addini
theocratic,tsarin Allah,NA,tsarin Allah
thief,barawo,NA,barawo
thirsty,ƙishirwa,NA,ƙishirwa
thorn,ƙaya,NA,ƙaya
thresh,busa,NA,busa
