word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
word,ọrọ,ọ̀rọ̀,ọ̀rọ̀,trust,0.477
purely,odasaka,ní mímọ́,ní mímọ́,trust,0.477
mathematical,mathematiki,ajẹmọ́-ìṣirò,ajẹmọ́-ìṣirò,trust,0.477
votive,oludibo,àdúrà,àdúrà,trust,0.477
pastor,aguntan,olùṣọ́ àgètàn,olùṣọ́ àgètàn,trust,0.477
calculator,isiro,ẹ̀rọ aṣèṣirò,ẹ̀rọ aṣèṣirò,trust,0.477
follow,tẹle,tẹ̀lé,tẹ̀lé,trust,0.477
lamb,ọdọ Aguntan,ọ̀dọ́ àgùntàn,ọ̀dọ́ àgùntàn,trust,0.477
apologize,gafara,tọrọ àforíjì,tọrọ àforíjì,trust,0.477
putative,putative,èròngbà,èròngbà,trust,0.477
glory,ogo,ògo,ògo,trust,0.477
landmark,enikeji,àlà,àlà,trust,0.477
nursery,nọsìrì,ilé-ẹ̀kọ ọmọdé,ilé-ẹ̀kọ ọmọdé,trust,0.477
policeman,ọlọpa,ọlọ́pà,ọlọ́pà,trust,0.477
preponderance,ilosiwaju,agbára,agbára,trust,0.477
lover,ololufe,olólùfẹ́,olólùfẹ́,trust,0.477
veracity,otitọ,ìṣòdodo,ìṣòdodo,trust,0.477
consul,consul,aṣojú,aṣojú,trust,0.477
sermon,iwaasu,ìwàásù,ìwàásù,trust,0.477
matter,ọrọ,ọ̀rọ̀,ọ̀rọ̀,trust,0.477
parliament,ile igbimọ aṣofin,ilé ìgbìmọ aṣòfin,ilé ìgbìmọ aṣòfin,trust,0.477
sterling,sita,owó póùn,owó póùn,trust,0.477
counted,kà,kà,kà,trust,0.477
expect,reti,retí,retí,trust,0.477
tribune,agbo -ogun,olùgbèjà,olùgbèjà,trust,0.469
title,akọle,àkọ́lé,àkọ́lé,trust,0.469
capacity,agbara,níkàpá,níkàpá,trust,0.469
judicious,onidajọ,ìdájú,ìdájú,trust,0.469
underwrite,atunkọ,ìdójútófò,ìdójútófò,trust,0.469
immerse,rì bọmi,rìbọ̀,rìbọ̀,trust,0.469
cashier,owo -owo,olùtọ́jú owó,olùtọ́jú owó,trust,0.469
recruits,recruits,àṣẹ̀sẹ̀gbà,àṣẹ̀sẹ̀gbà,trust,0.469
prefer,fẹ,fẹ́,fẹ́,trust,0.469
commission,igbimọ,ìgbìmọ̀,ìgbìmọ̀,trust,0.469
tutelage,tutelage,ìdánikọ́,ìdánikọ́,trust,0.469
gain,jèrè,jèrè,jèrè,trust,0.469
religion,esin,ẹ̀sìn,ẹ̀sìn,trust,0.469
eagerness,itara,ìtara,ìtara,trust,0.469
vicar,vicar,àlùfáà,àlùfáà,trust,0.469
instructor,oluko,olùkọ́,olùkọ́,trust,0.469
passion,ife gidigidi,ìfẹ́,ìfẹ́,trust,0.469
marshal,marshal,àrẹ-ọ̀nà-kákáǹfò,àrẹ-ọ̀nà-kákáǹfò,trust,0.469
associate,ẹlẹgbẹ,ẹlẹ́gbẹ́,ẹlẹ́gbẹ́,trust,0.469
intended,ti pinnu,ti pinnu,ti pinnu,trust,0.469
uncritical,alariwisi,àìrajaja,àìrajaja,trust,0.469
dove,àdàbà,àdàbà,àdàbà,trust,0.469
bridesmaid,iyawo,ọ̀rẹ́-ìyàwó,ọ̀rẹ́-ìyàwó,trust,0.469
author,onkowe,ònkọ̀wé,ònkọ̀wé,trust,0.469
regal,ọba,ii ọba,ii ọba,trust,0.469
flagship,asia,olórí,olórí,trust,0.469
effective,doko,ṣiṣẹ́,ṣiṣẹ́,trust,0.469
top,oke,òkè,òkè,trust,0.469
mighty,alagbara,lágbára,lágbára,trust,0.469
judgment,idajọ,ìdájọ́,ìdájọ́,trust,0.469
cautious,ṣọra,ṣọ́ra,ṣọ́ra,trust,0.461
fortress,odi,odi alágbára,odi alágbára,trust,0.461
admitted,gba eleyi,gbà wọlé,gbà wọlé,trust,0.461
moorings,moorings,àye iṣẹ́-ọnà,àye iṣẹ́-ọnà,trust,0.461
manage,ṣakoso,ṣàkóso,ṣàkóso,trust,0.461
eventually,nikẹhin,níkẹyìn,níkẹyìn,trust,0.461
aunt,anti,arábìrin,arábìrin,trust,0.461
lifestyle,igbesi aye,ìgbe-ayé,ìgbe-ayé,trust,0.461
lesson,ẹkọ,ẹ̀kọ́,ẹ̀kọ́,trust,0.461
magnetic,oofa,ònfà,ònfà,trust,0.461
bank,banki,ilé-ìfowó-pamọ́,ilé-ìfowó-pamọ́,trust,0.461
trade,isowo,òwò,òwò,trust,0.461
partake,ṣe alabapin,bá-pín,bá-pín,trust,0.461
priesthood,oyè àlùfáà,oyè àlùfáà,oyè àlùfáà,trust,0.461
crucial,pataki,ṣe pàtàkì,ṣe pàtàkì,trust,0.461
socially,lawujọ,láwùjọ,láwùjọ,trust,0.461
patriarchal,baba -nla,àwùjọ ọkùnrin,àwùjọ ọkùnrin,trust,0.461
enroll,forukọsilẹ,Babá-ńlá,Babá-ńlá,trust,0.461
kitten,ọmọ ologbo,ọmọ-ológbò,ọmọ-ológbò,trust,0.461
courier,ojiṣẹ,òjíṣẹ́,òjíṣẹ́,trust,0.461
contains,ni ninu,ní nínú,ní nínú,trust,0.461
consecration,ìyàsímímọ́,ìyàsímímọ́,ìyàsímímọ́,trust,0.461
commerce,iṣowo,òwò,òwò,trust,0.461
theological,ti ẹkọ ẹsin,ajẹmọ́ ẹ̀kọ́ ẹ̀sìn,ajẹmọ́ ẹ̀kọ́ ẹ̀sìn,trust,0.461
oblige,dandan,jẹnípá,jẹnípá,trust,0.461
necessarily,dandan,ní dandan,ní dandan,trust,0.461
attendant,iranṣẹ,onítọ̀jú,onítọ̀jú,trust,0.461
custody,ihamọ,ìtìmọ́lé,ìtìmọ́lé,trust,0.461
medal,medal,àmì-ẹ̀yẹ,àmì-ẹ̀yẹ,trust,0.461
cathedral,Katidira,ilé ìjọsìn ńlá,ilé ìjọsìn ńlá,trust,0.455
insulation,idabobo,ìyàsọ́tọ̀,ìyàsọ́tọ̀,trust,0.453
oasis,osa,ibi àbò,ibi àbò,trust,0.453
chairwoman,alaga,alága-obìnrin,alága-obìnrin,trust,0.453
chart,chart,àwòrán,àwòrán,trust,0.453
president,Aare,ààrẹ,ààrẹ,trust,0.453
laud,yin,yìn,yìn,trust,0.453
governor,gomina,gómínà,gómínà,trust,0.453
finally,nipari,níparí,níparí,trust,0.453
excited,yiya,dunú,dunú,trust,0.453
journeyman,aririn ajo,oníṣẹ́-ọnà,oníṣẹ́-ọnà,trust,0.453
perceive,woye,kíyèsi,kíyèsi,trust,0.453
dawn,owurọ,àfẹ̀mọ́jú,àfẹ̀mọ́jú,trust,0.453
deputy,igbakeji,igbákejì,igbákejì,trust,0.453
encomium,encomium,oríyìn,oríyìn,trust,0.453
foresee,foresee,rí tẹ́lẹ̀,rí tẹ́lẹ̀,trust,0.453
exchange,paṣipaarọ,pàṣípáárọ̀,pàṣípáárọ̀,trust,0.453
commonplace,wọpọ,wọ́pọ̀,wọ́pọ̀,trust,0.453
level,ipele,ìpele,ìpele,trust,0.453
present,wa,lọ́wọ́lọ́wọ́,lọ́wọ́lọ́wọ́,trust,0.453
puppy,ọmọ aja,ọmọ-ajá,ọmọ-ajá,trust,0.453
eagle,idì,idì,idì,trust,0.453
strategist,ogbon,ọgbọ́n àtinúdá,ọgbọ́n àtinúdá,trust,0.453
synergistic,synergistic,ṣiṣẹ́pọ̀,ṣiṣẹ́pọ̀,trust,0.453
employ,gba oojọ,gbà síṣẹ́,gbà síṣẹ́,trust,0.445
impart,funni,kọ́,kọ́,trust,0.445
asserting,itenumo,ìtẹnumọ́,ìtẹnumọ́,trust,0.445
negotiate,duna,dúnà,dúnà,trust,0.445
usual,deede,déédé,déédé,trust,0.445
sir,sir,alàgbà,alàgbà,trust,0.445
dictum,aṣẹ,àṣẹ,àṣẹ,trust,0.445
chancellor,olori ile -ẹkọ giga,olórí ilé-ẹ̀kọ́ gíga,olórí ilé-ẹ̀kọ́ gíga,trust,0.445
exaltation,igbega,ìgbéga,ìgbéga,trust,0.445
tradesmen,awọn oniṣowo,àwọn oníṣówò,àwọn oníṣówò,trust,0.445
theorem,akori,ìdámọ́ràn,ìdámọ́ràn,trust,0.445
chemist,oniwosan,apòògùn,apòògùn,trust,0.445
matters,awọn nkan,àwọn ǹkan,àwọn ǹkan,trust,0.445
lodging,ibugbe,ibùgbé,ibùgbé,trust,0.445
operation,isẹ,iṣẹ́,iṣẹ́,trust,0.445
orthodoxy,orthodoxy,onímájẹ̀mú,onímájẹ̀mú,trust,0.445
statistical,iṣiro,ìṣirò,ìṣirò,trust,0.445
director,oludari,olùdarí,olùdarí,trust,0.445
orchestra,onilu,àwọn olórin,àwọn olórin,trust,0.445
indemnity,aiṣedeede,adójútófò,adójútófò,trust,0.445
handbook,iwe afọwọkọ,ìwé ìlèwọ́,ìwé ìlèwọ́,trust,0.445
remains,ku,ṣẹ́kù,ṣẹ́kù,trust,0.445
enliven,gbe laaye,amúlùdún,amúlùdún,trust,0.445
bridegroom,oko iyawo,ọkọ ìyàwó,ọkọ ìyàwó,trust,0.445
sensual,ifẹkufẹ,ìfẹ́kúfẹ̀,ìfẹ́kúfẹ̀,trust,0.445
magnify,gbega,gbéga,gbéga,trust,0.445
crew,atuko,àwọn atukọ̀,àwọn atukọ̀,trust,0.445
formula,agbekalẹ,àgbékalẹ̀,àgbékalẹ̀,trust,0.445
lord,oluwa,olúwa,olúwa,trust,0.445
chocolate,chocolate,kòkó,kòkó,trust,0.445
abbot,abbot,ọ̀gá,ọ̀gá,trust,0.438
mlk,mlk,wàrà,wàrà,trust,0.438
oracle,ororo,alábàlàṣẹ,alábàlàṣẹ,trust,0.438
economy,aje,èto ọrọ̀-ajé,èto ọrọ̀-ajé,trust,0.438
exhaustive,tán,tán,tán,trust,0.438
conveyancing,gbigbe,ìgbéǹkan,ìgbéǹkan,trust,0.438
arbitrator,onidajọ,onídàjọ́,onídàjọ́,trust,0.438
sun,oorun,òòrùn,òòrùn,trust,0.438
inauguration,ifilọlẹ,ìfilọ́lẹ̀,ìfilọ́lẹ̀,trust,0.438
tandem,tandem,àtò,àtò,trust,0.438
imagination,oju inu,èrò,èrò,trust,0.438
villager,abule,aráabúlé,aráabúlé,trust,0.438
conformity,ibamu,ìbámu,ìbámu,trust,0.438
fate,ayanmọ,àyànmọ́,àyànmọ́,trust,0.438
merci,merci,ẹ ṣeun,ẹ ṣeun,trust,0.438
elect,yan,yànsípò,yànsípò,trust,0.438
elite,olutayo,ọlọ́lá,ọlọ́lá,trust,0.438
encore,ṣokunkun,àfikún eré,àfikún eré,trust,0.438
emphasize,tẹnumọ,tẹnumọ́,tẹnumọ́,trust,0.438
governess,akoso,àkóso,àkóso,trust,0.438
comptroller,olutọju igbimọ,ayẹ̀we-owó-wò,ayẹ̀we-owó-wò,trust,0.438
cabinet,minisita,àpótí,àpótí,trust,0.438
digit,nọmba,ònkà,ònkà,trust,0.438
butler,agbọ́tí,agbọ́tí,agbọ́tí,trust,0.438
atone,ètùtù,ṣàtúnṣe,ṣàtúnṣe,trust,0.438
count,ka,kà,kà,trust,0.43
sentry,alabojuto,ọlọ́dẹ,ọlọ́dẹ,trust,0.43
invite,pe,pè,pè,trust,0.43
blanket,ibora,aṣọ ìbora,aṣọ ìbora,trust,0.43
elucidate,ṣe alaye,ṣàlàyé,ṣàlàyé,trust,0.43
differential,iyatọ,aṣèyàtọ̀,aṣèyàtọ̀,trust,0.43
circle,Circle,òkiribiti,òkiribiti,trust,0.43
estimable,ifoju,ẹni ọ̀wọ̀,ẹni ọ̀wọ̀,trust,0.43
deacon,diakoni,díákónì,díákónì,trust,0.43
bequest,iwe -aṣẹ,ogún,ogún,trust,0.43
lender,ayanilowo,ayánilówó,ayánilówó,trust,0.43
persuade,parowa,pàrọwà,pàrọwà,trust,0.43
base,ipilẹ,ìpìlẹ̀,ìpìlẹ̀,trust,0.43
pay,san,san,san,trust,0.43
toughness,líle,líle,líle,trust,0.43
grit,grit,òkúta,òkúta,trust,0.43
simplify,rọrun,sọ dìrọ̀rùn,sọ dìrọ̀rùn,trust,0.43
lesbians,Ọkọnrin,ìbálópọ̀ aba-sí-abo,ìbálópọ̀ aba-sí-abo,trust,0.43
disclosed,ti ṣafihan,ṣàfihàn,ṣàfihàn,trust,0.43
bridal,iyawo,ìyàwó,ìyàwó,trust,0.43
rule,ofin,ṣàkóso,ṣàkóso,trust,0.43
utopian,utopian,alátùnṣe,alátùnṣe,trust,0.43
wealth,oro,ọrọ̀,ọrọ̀,trust,0.43
resources,awọn orisun,ohun èlò,ohun èlò,trust,0.43
impressionable,sami,Aṣeéyílọ́kàn padà,Aṣeéyílọ́kàn padà,trust,0.43
playful,elere,elérépá,elérépá,trust,0.43
occupant,olugbe,olùgbé,olùgbé,trust,0.43
compact,iwapọ,ìwàpọ̀,ìwàpọ̀,trust,0.43
grammar,girama,ìhun èdè,ìhun èdè,trust,0.43
repay,san pada,san padà,san padà,trust,0.43
errand,iṣẹ,ìjíṣẹ́,ìjíṣẹ́,trust,0.43
jeremiah,Jeremáyà,Jeremáyà,Jeremáyà,trust,0.43
neutrality,didoju,adádúró,adádúró,trust,0.43
hail,yinyin,yìn,yìn,trust,0.43
cop,olopa,ọlọ́pà,ọlọ́pà,trust,0.43
easiest,rọrun julọ,rọrùn jùlọ,rọrùn jùlọ,trust,0.422
reconsideration,atunyẹwo,àtúngbéyẹ̀wò,àtúngbéyẹ̀wò,trust,0.422
maintenance,itọju,ìtọ́jú,ìtọ́jú,trust,0.422
axiom,axiom,ọ̀rọ̀ ìjìnlẹ̀,ọ̀rọ̀ ìjìnlẹ̀,trust,0.422
continue,tesiwaju,tẹ̀síwájú,tẹ̀síwájú,trust,0.422
eulogize,eulogize,ki oríkì,ki oríkì,trust,0.422
enablement,agbara,ìgbàláyè,ìgbàláyè,trust,0.422
dominion,ijọba,ìjẹgàba,ìjẹgàba,trust,0.422
treat,toju,tójú,tójú,trust,0.422
travel,irin -ajo,rìnrìnàjò,rìnrìnàjò,trust,0.422
antiseptic,apakokoro,apakòkòrò,apakòkòrò,trust,0.422
apprentice,olukọni,ọmọ ẹ̀kọ́ṣẹ́,ọmọ ẹ̀kọ́ṣẹ́,trust,0.422
shopkeeper,onisowo,oníṣówò,oníṣówò,trust,0.422
trading,iṣowo,ìṣòwò,ìṣòwò,trust,0.422
probity,iṣeeṣe,ìfọkàntán,ìfọkàntán,trust,0.422
truss,truss,aṣèrànwọ́,aṣèrànwọ́,trust,0.422
dealings,awọn ajọṣepọ,àjọṣepọ̀,àjọṣepọ̀,trust,0.422
parish,ile ijọsin,ìlé-ìjọsìn,ìlé-ìjọsìn,trust,0.422
assignee,oluranlowo,ìsọlọ́jọ̀,ìsọlọ́jọ̀,trust,0.422
supplication,ẹbẹ,ẹ̀bẹ̀,ẹ̀bẹ̀,trust,0.422
primer,alakoko,ìwe ajúwe,ìwe ajúwe,trust,0.422
supremacy,titobi,títóbi,títóbi,trust,0.422
sing,kọrin,kọrin,kọrin,trust,0.422
respite,isinmi,ìtúsílẹ̀,ìtúsílẹ̀,trust,0.422
wonderstruck,wonderstruck,ìyanu,ìyanu,trust,0.422
intend,pinnu,gbèrò,gbèrò,trust,0.422
hymn,orin iyin,orin-ìyìn,orin-ìyìn,trust,0.422
fixed,ti o wa titi,aláìyípadà,aláìyípadà,trust,0.422
forum,apero,àpérò,àpérò,trust,0.422
perennial,perennial,èso ọlọ́dọọdún,èso ọlọ́dọọdún,trust,0.422
accountant,Oniṣiro,aṣèṣirò owó,aṣèṣirò owó,trust,0.422
diary,ojojumọ,àkọsílẹ̀ ojoojúmọ́,àkọsílẹ̀ ojoojúmọ́,trust,0.422
theocratic,ti ijọba,ti ìjọba,ti ìjọba,trust,0.422
cash,owo,owó,owó,trust,0.414
commodore,commodore,ológun orí omi,ológun orí omi,trust,0.414
reporter,onirohin,oníróyìn,oníróyìn,trust,0.414
conglomerate,iṣọkan,àkójọpọ̀,àkójọpọ̀,trust,0.414
choir,akorin,akọrin,akọrin,trust,0.414
routine,baraku,bárakú,bárakú,trust,0.414
consort,consort,olólùfẹ ọba,olólùfẹ ọba,trust,0.414
leap,fifo,bẹ́,bẹ́,trust,0.414
akin,akin,jọra,jọra,trust,0.414
gate,Ilekun nla,ẹnu-ìloro,ẹnu-ìloro,trust,0.414
trainer,olukọni,olùkọ́ni,olùkọ́ni,trust,0.414
labor,laala,òṣìṣẹ́,òṣìṣẹ́,trust,0.414
offering,ẹbọ,ẹbọ,ẹbọ,trust,0.414
deference,iteriba,ìtẹríba,ìtẹríba,trust,0.414
specialize,pataki,òjìnì,òjìnì,trust,0.414
gazette,iwe iroyin,ìwé-ìròyìn ìjọba,ìwé-ìròyìn ìjọba,trust,0.414
incline,tẹriba,fojúsùn,fojúsùn,trust,0.414
athlete,elere idaraya,eléré-ìdárayá,eléré-ìdárayá,trust,0.414
cogent,cogent,alágbára,alágbára,trust,0.414
fellas,fellas,okùnrin,okùnrin,trust,0.414
preservative,olutọju,òògùn ẹ̀kan,òògùn ẹ̀kan,trust,0.414
rapt,rapt,ìfọkànsí,ìfọkànsí,trust,0.414
transaction,idunadura,ìdúnàdúrà,ìdúnàdúrà,trust,0.414
kudos,kudos,ìgbóríyìn,ìgbóríyìn,trust,0.414
amortization,amortization,àdíkù iyì,àdíkù iyì,trust,0.414
salary,owo osu,owó oṣù,owó oṣù,trust,0.414
synod,synod,ìgbìmọ̀,ìgbìmọ̀,trust,0.414
privilege,anfaani,ànfàní,ànfàní,trust,0.414
serve,sin,ìsìn,ìsìn,trust,0.414
luxury,igbadun,ìgbádùn,ìgbádùn,trust,0.406
radar,Reda,ẹ̀rọ aṣàwárí ǹkan,ẹ̀rọ aṣàwárí ǹkan,trust,0.406
extol,gbega,yìn lógo,yìn lógo,trust,0.406
legislator,olofin,aṣòfin,aṣòfin,trust,0.406
patrol,gbode,ìpàráàro,ìpàráàro,trust,0.406
linguist,onimọ -ede,Onímọ̀-èdè,Onímọ̀-èdè,trust,0.406
glorify,yin ogo,yìn lógo,yìn lógo,trust,0.406
dermatologist,onimọ -jinlẹ,oníṣègùn òyìnbó,oníṣègùn òyìnbó,trust,0.406
nation,orílẹ -èdè,orílẹ̀-èdè,orílẹ̀-èdè,trust,0.406
fitting,ibamu,ṣe rẹ́gí,ṣe rẹ́gí,trust,0.406
relancer,relancer,àtúnbẹ́rẹ̀,àtúnbẹ́rẹ̀,trust,0.406
sanction,ijẹniniya,ìjẹniníyà,ìjẹniníyà,trust,0.406
reimbursement,isanpada,gbà-má-bìniú,gbà-má-bìniú,trust,0.406
judged,dajo,dálẹ́jọ́,dálẹ́jọ́,trust,0.406
abacus,abacus,kọ̀pútà aláfọwọ́yí,kọ̀pútà aláfọwọ́yí,trust,0.406
tree,igi,igi,igi,trust,0.406
executor,alaṣẹṣẹ,agbaṣẹ́ṣe,agbaṣẹ́ṣe,trust,0.406
system,eto,ètò,ètò,trust,0.406
leisure,fàájì,àsìkò ìgbádùn,àsìkò ìgbádùn,trust,0.406
trophy,olowoiyebiye,ife-ẹ̀yẹ,ife-ẹ̀yẹ,trust,0.406
budget,isuna,ìṣúná,ìṣúná,trust,0.406
clan,idile,ìdílé,ìdílé,trust,0.398
intense,kikankikan,kíkankíkan,kíkankíkan,trust,0.398
parietal,parietal,ìwájú orí,ìwájú orí,trust,0.398
journalism,iwe iroyin,iṣẹ́ akọ̀ròyìn,iṣẹ́ akọ̀ròyìn,trust,0.398
merchandise,ọjà,ọjà,ọjà,trust,0.398
electorate,oludibo,olùdìbò,olùdìbò,trust,0.398
favs,favs,àyànfẹ́,àyànfẹ́,trust,0.398
barter,paṣiparọ,pàṣípárọ̀,pàṣípárọ̀,trust,0.398
paths,awọn ọna,àwọn ojú-ọ̀nà,àwọn ojú-ọ̀nà,trust,0.398
popular,gbajumo,gbajúmọ̀,gbajúmọ̀,trust,0.398
iron,irin,irin,irin,trust,0.398
eulogy,eulogy,oríkì,oríkì,trust,0.398
glow,tàn,tàn,tàn,trust,0.398
fain,fain,ṣètò,ṣètò,trust,0.398
yearning,ifẹkufẹ,gbẹ̀ǹgbẹ,gbẹ̀ǹgbẹ,trust,0.398
quaint,quaint,ṣàjòjì,ṣàjòjì,trust,0.398
pursue,lepa,lépa,lépa,trust,0.398
ground,ilẹ,ilẹ̀,ilẹ̀,trust,0.398
neutral,didoju,àdáwà,àdáwà,trust,0.398
explain,se alaye,ṣàlàyé,ṣàlàyé,trust,0.398
climax,ipari,ògóńgó,ògóńgó,trust,0.398
depository,ibi ipamọ,ibi ìpamọ́,ibi ìpamọ́,trust,0.398
nest,itẹ -ẹiyẹ,ìtẹ́-ẹyẹ,ìtẹ́-ẹyẹ,trust,0.398
clearance,kiliaransi,ìgbàyè,ìgbàyè,trust,0.398
gentry,oore,olórí-ẹgbẹ́,olórí-ẹgbẹ́,trust,0.398
deluxe,Dilosii,olówó,olówó,trust,0.398
cube,kuubu,igun olójú-mẹ́fa,igun olójú-mẹ́fa,trust,0.391
grin,rẹrin,ìbẹ̀rínjẹ,ìbẹ̀rínjẹ,trust,0.391
eulogistic,ìmòye,oríkì,oríkì,trust,0.391
translation,itumọ,ìtumọ̀,ìtumọ̀,trust,0.391
deal,adehun,àdéhùn,àdéhùn,trust,0.391
paean,paean,ìgbóríyìn,ìgbóríyìn,trust,0.391
baggage,Eru,àpótí,àpótí,trust,0.391
intercession,adura,àdúrà,àdúrà,trust,0.391
usher,usher,aṣọ́nà,aṣọ́nà,trust,0.391
star,irawo,ìràwọ̀,ìràwọ̀,trust,0.391
accounts,awọn iroyin,ìròyìn,ìròyìn,trust,0.391
chandler,chandler,oní wòsìwósì,oní wòsìwósì,trust,0.391
collins,collins,ọtí eléso,ọtí eléso,trust,0.391
messenger,ojiṣẹ,òjìṣẹ́,òjìṣẹ́,trust,0.391
regardless,laibikita,láìbìkítà,láìbìkítà,trust,0.391
follower,omoleyin,ọmọlẹ́yìn,ọmọlẹ́yìn,trust,0.391
homie,ile,ará-ìlu-ẹni,ará-ìlu-ẹni,trust,0.391
surrogate,oniduro,arọ́pò,arọ́pò,trust,0.391
horse,ẹṣin,ẹṣin,ẹṣin,trust,0.391
downright,taara,òdodo,òdodo,trust,0.391
stages,awọn ipele,àwọn ìpele,àwọn ìpele,trust,0.391
recline,jókòó,fẹ̀yìntì,fẹ̀yìntì,trust,0.391
escort,alabojuto,onítọ̀jú,onítọ̀jú,trust,0.391
armory,ihamọra,ìhámọ́ra-ogun,ìhámọ́ra-ogun,trust,0.391
faculty,Oluko,ìmọ̀,ìmọ̀,trust,0.383
bartender,alagbata,agbọ́tí,agbọ́tí,trust,0.383
gage,gage,ìwọ̀n,ìwọ̀n,trust,0.383
leaning,gbigbe ara,ìfẹ́kúfẹ̀,ìfẹ́kúfẹ̀,trust,0.383
lean,tẹẹrẹ,tẹ́ẹ́rẹ́,tẹ́ẹ́rẹ́,trust,0.383
series,jara,ìtẹ̀lé-lẹ́sẹẹsẹ,ìtẹ̀lé-lẹ́sẹẹsẹ,trust,0.383
plaudit,plaudit,ìfọwọ́sí,ìfọwọ́sí,trust,0.383
encomiastic,encomiastic,ìgbóríyìn,ìgbóríyìn,trust,0.383
possess,gbà,ní,ní,trust,0.383
curfew,curfew,ìgbélé,ìgbélé,trust,0.383
fortune,orire,oríire,oríire,trust,0.383
larger,tobi,tóbi,tóbi,trust,0.383
someday,lọjọ kan,ọjọ́ kan,ọjọ́ kan,trust,0.383
reparation,atunṣe,àtúnṣe,àtúnṣe,trust,0.383
culinary,Onje wiwa,oúnjẹ,oúnjẹ,trust,0.383
bounty,oore -ofe,oore,oore,trust,0.383
label,aami,ààmì,ààmì,trust,0.383
edited,satunkọ,ṣàtúnkọ,ṣàtúnkọ,trust,0.383
crisp,agaran,ìpákéré,ìpákéré,trust,0.383
assessor,oluyẹwo,olùyẹ̀wò,olùyẹ̀wò,trust,0.375
confederate,ajọṣepọ,ṣọ̀kan,ṣọ̀kan,trust,0.375
jual,jual,ìṣòwò,ìṣòwò,trust,0.375
differences,awọn iyatọ,àwọn ìyàtọ̀,àwọn ìyàtọ̀,trust,0.375
berminat,berminat,nífẹ̀sí,nífẹ̀sí,trust,0.375
picnic,pikiniki,ìrìnàjo afẹ́,ìrìnàjo afẹ́,trust,0.375
adjust,ṣatunṣe,ṣàtúnṣe,ṣàtúnṣe,trust,0.375
general,gbogboogbo,lápapọ̀,lápapọ̀,trust,0.375
sex,ibalopo,ìbálópọ̀,ìbálópọ̀,trust,0.375
bouquet,oorun didun,àtòpọ̀-òdòdó,àtòpọ̀-òdòdó,trust,0.375
personalities,awọn eniyan,ìwà àwọn ènìyàn,ìwà àwọn ènìyàn,trust,0.375
cover,bo,bò,bò,trust,0.375
clapping,pàtẹ́wọ́,pípàtẹ́wọ́,pípàtẹ́wọ́,trust,0.375
