word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
corroborate,kwuputa,NA,kwuputa,trust,0.617
absolution,mgbaghara,NA,mgbaghara,trust,0.617
qualities,àgwà,NA,àgwà,trust,0.617
teach,izi ihe,NA,izi ihe,trust,0.617
cherish,kpọrọ ihe,NA,kpọrọ ihe,trust,0.617
bedrock,akwa ala,NA,akwa ala,trust,0.617
objective,ebumnobi,NA,ebumnobi,trust,0.617
god,chukwu,NA,chukwu,trust,0.617
surety,njigide,NA,njigide,trust,0.617
accord,nkwekọrịta,NA,nkwekọrịta,trust,0.617
fundamental,nke nkiti,NA,nke nkiti,trust,0.617
thoughtful,echebara echiche,NA,echebara echiche,trust,0.617
blessings,ngọzi,NA,ngọzi,trust,0.609
brilliant,amamiihe,NA,amamiihe,trust,0.609
officer,onye ọrụ,NA,onye ọrụ,trust,0.609
comfort,nkasi obi,NA,nkasi obi,trust,0.609
civilization,mmepeanya,NA,mmepeanya,trust,0.609
praise,ito,NA,ito,trust,0.609
progression,aga n'ihu,NA,aga n'ihu,trust,0.609
awareness,mmata,NA,mmata,trust,0.609
purification,ịdị ọcha,NA,ịdị ọcha,trust,0.609
heal,gwọọ,NA,gwọọ,trust,0.609
considerate,echebara echiche,NA,echebara echiche,trust,0.609
patron,onye nlekọta,NA,onye nlekọta,trust,0.609
praiseworthy,otuto,NA,otuto,trust,0.609
mediator,onye ogbugbo,NA,onye ogbugbo,trust,0.609
scripture,akụkụ Akwụkwọ Nsọ,NA,akụkụ Akwụkwọ Nsọ,trust,0.609
notary,notari,NA,notari,trust,0.609
steward,onye nlekọta,NA,onye nlekọta,trust,0.609
recommend,kwadoro,NA,kwadoro,trust,0.609
definitive,doro anya,NA,doro anya,trust,0.609
magnificence,ịdị ebube,NA,ịdị ebube,trust,0.609
babysitter,onye na -elekọta nwa,NA,onye na -elekọta nwa,trust,0.609
liking,na -amasị,NA,na -amasị,trust,0.609
excel,kacha mma,NA,kacha mma,trust,0.609
vetted,nyochaa,NA,nyochaa,trust,0.609
happy,obi uto,NA,obi uto,trust,0.609
witness,onye akaebe,NA,onye akaebe,trust,0.602
experienced,ahụmahụ,NA,ahụmahụ,trust,0.602
enlightenment,ihe ọmụma,NA,ihe ọmụma,trust,0.602
guarded,echebere,NA,echebere,trust,0.602
nun,nọn,NA,nọn,trust,0.602
humility,ịdị umeala n'obi,NA,ịdị umeala n'obi,trust,0.602
helpful,aka,NA,aka,trust,0.602
embrace,makụọ,NA,makụọ,trust,0.602
identify,mata,NA,mata,trust,0.602
brave,dimkpa,NA,dimkpa,trust,0.602
peace,udo,NA,udo,trust,0.602
serenity,iru ala,NA,iru ala,trust,0.602
unconditional,enweghị onyonyo,NA,enweghị onyonyo,trust,0.602
steady,kwụrụ otu ebe,NA,kwụrụ otu ebe,trust,0.602
unquestionable,enweghị mgbagha,NA,enweghị mgbagha,trust,0.602
mainstay,onye isi,NA,onye isi,trust,0.602
inspired,n'ike mmụọ nsọ,NA,n'ike mmụọ nsọ,trust,0.602
brighten,nwuo,NA,nwuo,trust,0.602
sympathetic,ọmịiko,NA,ọmịiko,trust,0.602
fulfill,mezuo,NA,mezuo,trust,0.602
transcendence,karịrị akarị,NA,karịrị akarị,trust,0.602
generosity,mmesapụ aka,NA,mmesapụ aka,trust,0.594
strengthen,di ike,NA,di ike,trust,0.594
nurse,nọọsụ,NA,nọọsụ,trust,0.594
marry,lụọ di,NA,lụọ di,trust,0.594
befriend,enyi,NA,enyi,trust,0.594
spouse,nwunye,NA,nwunye,trust,0.594
enlighten,kọwaa,NA,kọwaa,trust,0.594
council,kansul,NA,kansul,trust,0.594
grant,nye,NA,nye,trust,0.594
eminence,ukwu,NA,ukwu,trust,0.594
vigilant,mụrụ anya,NA,mụrụ anya,trust,0.594
efficient,oru oma,ọrụọma,ọrụọma,trust,0.594
visionary,onye ọhụụ,NA,onye ọhụụ,trust,0.594
commendation,ịja mma,NA,ịja mma,trust,0.594
praised,toro,NA,toro,trust,0.594
endowment,onyinye,NA,onyinye,trust,0.594
ministry,ozi,NA,ozi,trust,0.594
fairly,ziri ezi,NA,ziri ezi,trust,0.594
complimentary,ekele,NA,ekele,trust,0.594
openly,n'ihu ọha,NA,n'ihu ọha,trust,0.594
assessment,ntule,NA,ntule,trust,0.594
philanthropic,ọrụ ebere,NA,ọrụ ebere,trust,0.594
tranquility,obi iru ala,NA,obi iru ala,trust,0.594
regent,regent,onye ọchịchị,onye ọchịchị,trust,0.594
sage,onye amamihe,NA,onye amamihe,trust,0.594
substantiate,gbara ọkpụrụkpụ,NA,gbara ọkpụrụkpụ,trust,0.594
generous,mmesapụ aka,NA,mmesapụ aka,trust,0.594
gratitude,ekele,NA,ekele,trust,0.594
depend,dabere,NA,dabere,trust,0.594
vigilance,ịmụrụ anya,NA,ịmụrụ anya,trust,0.594
sweetheart,obi oma,NA,obi oma,trust,0.589
compliance,nrube isi,NA,nrube isi,trust,0.586
unfailing,adịghị ada ada,NA,adịghị ada ada,trust,0.586
sobriety,anya mmiri,NA,anya mmiri,trust,0.586
helper,onye inyeaka,NA,onye inyeaka,trust,0.586
testimony,akaebe,NA,akaebe,trust,0.586
revere,sọpụrụ,NA,sọpụrụ,trust,0.586
victory,mmeri,NA,mmeri,trust,0.586
seniority,okenye,NA,okenye,trust,0.586
father,nna,NA,nna,trust,0.586
godly,nke Chukwu,NA,nke Chukwu,trust,0.586
prestige,ugwu,NA,ugwu,trust,0.586
magnificent,dị ebube,NA,dị ebube,trust,0.586
educational,mmụta,NA,mmụta,trust,0.586
husbandry,ugbo,NA,ugbo,trust,0.586
diplomacy,diplomacy,keakwụkwọ,keakwụkwọ,trust,0.586
mate,nwunye,ibe,ibe,trust,0.586
joyful,na -afulụrị ọ .ụ,anwụrị,anwụrị,trust,0.586
rooted,gbanyere mkpọrọgwụ,NA,gbanyere mkpọrọgwụ,trust,0.586
convince,kwenye,NA,kwenye,trust,0.586
delegate,onye nnọchite anya,NA,onye nnọchite anya,trust,0.586
share,ịkekọrịta,NA,ịkekọrịta,trust,0.586
firmness,iguzosi ike,NA,iguzosi ike,trust,0.586
bylaw,iwu iwu,NA,iwu iwu,trust,0.586
angelic,ndị mmụọ ozi,NA,ndị mmụọ ozi,trust,0.586
ambition,oké ọchịchọ,NA,oké ọchịchọ,trust,0.586
acclaim,na -eto,NA,na -eto,trust,0.586
enjoying,na -ekpori ndụ,NA,na -ekpori ndụ,trust,0.586
lovely,mara mma,NA,mara mma,trust,0.586
collectively,mkpokọta,NA,mkpokọta,trust,0.586
conservation,nchekwa,NA,nchekwa,trust,0.586
inheritance,ihe nketa,NA,ihe nketa,trust,0.586
checklist,ndepụta nyocha,NA,ndepụta nyocha,trust,0.586
monk,onye mọnk,NA,onye mọnk,trust,0.586
attest,gbaa akaebe,NA,gbaa akaebe,trust,0.586
serene,dị jụụ,NA,dị jụụ,trust,0.586
constitutional,n'usoro iwu obodo,NA,n'usoro iwu obodo,trust,0.586
designation,nhọpụta,NA,nhọpụta,trust,0.586
tribe,ebo,NA,ebo,trust,0.586
impartiality,eleghị mmadụ anya n'ihu,NA,eleghị mmadụ anya n'ihu,trust,0.578
coexisting,ibikọ,NA,ibikọ,trust,0.578
unquestioned,enweghị mgbagha,NA,enweghị mgbagha,trust,0.578
revival,mmaliteghachi,NA,mmaliteghachi,trust,0.578
upright,kwụ ọtọ,NA,kwụ ọtọ,trust,0.578
irrefutable,enweghị mgbagha,NA,enweghị mgbagha,trust,0.578
shelter,ndo,NA,ndo,trust,0.578
navigator,onye na -akwọ ụgbọ mmiri,NA,onye na -akwọ ụgbọ mmiri,trust,0.578
commandant,ọchịagha,NA,ọchịagha,trust,0.578
authoritative,ikikere,NA,ikikere,trust,0.578
professor,prọfesọ,NA,prọfesọ,trust,0.578
adore,na -asọpụrụ,NA,na -asọpụrụ,trust,0.578
philanthropist,onye ọrụ ebere,NA,onye ọrụ ebere,trust,0.578
communion,udo,NA,udo,trust,0.578
judge,ikpe,NA,ikpe,trust,0.578
convinced,kwenyesiri ike,NA,kwenyesiri ike,trust,0.578
cheerfulness,obi ụtọ,NA,obi ụtọ,trust,0.578
inviting,na -akpọ oku,NA,na -akpọ oku,trust,0.578
obey,rube isi,NA,rube isi,trust,0.578
legalized,iwu kwadoro,NA,iwu kwadoro,trust,0.578
structural,nhazi,NA,nhazi,trust,0.578
watchdog,onye nche,NA,onye nche,trust,0.578
careful,kpachara anya,NA,kpachara anya,trust,0.578
dutiful,dị nsọ,NA,dị nsọ,trust,0.578
smile,ọchị,NA,ọchị,trust,0.578
abundance,ụba,NA,ụba,trust,0.57
connective,njikọ,NA,njikọ,trust,0.57
cuddle,itu ukwu,NA,itu ukwu,trust,0.57
principal,onye isi,NA,onye isi,trust,0.57
unequivocal,enweghị mgbagha,NA,enweghị mgbagha,trust,0.57
compass,kompas,NA,kompas,trust,0.57
measured,tụrụ,NA,tụrụ,trust,0.57
ordinance,iwu,NA,iwu,trust,0.57
modest,obi umeala,NA,obi umeala,trust,0.57
complement,mmeju,NA,mmeju,trust,0.57
pilot,pilot,paịlọtụ,paịlọtụ,trust,0.57
counsellor,onye ndụmọdụ,NA,onye ndụmọdụ,trust,0.57
insure,mkpuchi,NA,mkpuchi,trust,0.57
guide,ndu,NA,ndu,trust,0.57
matron,matron,onye nchekwa ụlọ,onye nchekwa ụlọ,trust,0.57
punctual,n'oge,NA,n'oge,trust,0.57
heavenly,nke eluigwe,NA,nke eluigwe,trust,0.57
determinate,kpebisie ike,NA,kpebisie ike,trust,0.57
immaculate,idi ocha,ịdị ọcha,ịdị ọcha,trust,0.57
everlasting,ebighi ebi,NA,ebighi ebi,trust,0.57
adhering,na -arapara,NA,na -arapara,trust,0.57
apostle,onye ozi,NA,onye ozi,trust,0.57
plausible,ezi uche,NA,ezi uche,trust,0.57
advise,nye ndụmọdụ,NA,nye ndụmọdụ,trust,0.57
volunteers,ndị ọrụ afọ ofufo,NA,ndị ọrụ afọ ofufo,trust,0.57
corroboration,nkwenye,NA,nkwenye,trust,0.57
consult,nyocha,NA,nyocha,trust,0.57
relative,onye ikwu,NA,onye ikwu,trust,0.57
unquestionably,obi abụọ adịghị ya,NA,obi abụọ adịghị ya,trust,0.57
pedigree,agbụrụ,NA,agbụrụ,trust,0.57
earned,nwetara,NA,nwetara,trust,0.57
collaborator,onye mmekorita,NA,onye mmekorita,trust,0.57
frankness,ikwu eziokwu,NA,ikwu eziokwu,trust,0.562
pleasant,obi uto,obi ụtọ,obi ụtọ,trust,0.562
apostolic,onye ozi,NA,onye ozi,trust,0.562
jurist,ọkàiwu,NA,ọkàiwu,trust,0.562
vitality,ike,NA,ike,trust,0.562
fort,ike,NA,ike,trust,0.562
devout,onye ji okpukpe kpọrọ ihe,NA,onye ji okpukpe kpọrọ ihe,trust,0.562
vigorous,dị ike,NA,dị ike,trust,0.562
congregation,ọgbakọ,NA,ọgbakọ,trust,0.562
remarkable,dị ịrịba ama,NA,dị ịrịba ama,trust,0.562
ordination,echichi,NA,echichi,trust,0.562
save,chekwaa,NA,chekwaa,trust,0.562
curable,agwọ agwọ,NA,agwọ agwọ,trust,0.562
cohesion,ịdị n'otu,NA,ịdị n'otu,trust,0.562
applaud,kụrụ aka,NA,kụrụ aka,trust,0.562
uplift,bulie,NA,bulie,trust,0.562
content,ọdịnaya,NA,ọdịnaya,trust,0.562
prize,ihe nrite,NA,ihe nrite,trust,0.562
earn,irite,NA,irite,trust,0.562
compensate,kwụọ ụgwọ,NA,kwụọ ụgwọ,trust,0.562
strong,ike,NA,ike,trust,0.562
jury,ndị juri,NA,ndị juri,trust,0.562
succeeding,na -aga nke ọma,NA,na -aga nke ọma,trust,0.562
soothing,dị jụụ,NA,dị jụụ,trust,0.562
lovemaking,ịhụnanya,NA,ịhụnanya,trust,0.562
spotless,enweghị ntụpọ,NA,enweghị ntụpọ,trust,0.562
pertinent,dị mkpa,NA,dị mkpa,trust,0.562
concordance,nkwekọrịta,NA,nkwekọrịta,trust,0.562
admit,kweta,NA,kweta,trust,0.562
miracle,ọrụ ebube,NA,ọrụ ebube,trust,0.562
insight,nghọta,NA,nghọta,trust,0.562
treasurer,onye na -edebe ego,NA,onye na -edebe ego,trust,0.562
betrothed,kwere nkwa,NA,kwere nkwa,trust,0.555
prophet,onye amuma,NA,onye amuma,trust,0.555
discretion,ezi uche,NA,ezi uche,trust,0.555
auditor,onye nlekota ego,NA,onye nlekota ego,trust,0.555
intuition,nsinammuo,NA,nsinammuo,trust,0.555
influential,na -emetụta,NA,na -emetụta,trust,0.555
precedence,ụzọ,NA,ụzọ,trust,0.555
illumination,ìhè,NA,ìhè,trust,0.555
restorative,mweghachi,NA,mweghachi,trust,0.555
constant,mgbe nile,NA,mgbe nile,trust,0.555
destined,kara aka,NA,kara aka,trust,0.555
worship,ofufe,NA,ofufe,trust,0.555
foresight,amuma ihe,NA,amuma ihe,trust,0.555
patience,ndidi,NA,ndidi,trust,0.555
exalt,ebuli elu,NA,ebuli elu,trust,0.555
coach,onye nchịkwa,NA,onye nchịkwa,trust,0.555
coalesce,njikọ,NA,njikọ,trust,0.555
impartial,eleghi mmadu anya n'ihu,NA,eleghi mmadu anya n'ihu,trust,0.555
reunion,njikọta,NA,njikọta,trust,0.555
mediate,onye ogbugbo,NA,onye ogbugbo,trust,0.555
cultivate,ịzụlite,NA,ịzụlite,trust,0.555
veteran,onye agha,NA,onye agha,trust,0.555
congruence,ịdị n'otu,NA,ịdị n'otu,trust,0.555
providing,inye,NA,inye,trust,0.555
defender,onye na -agbachitere ya,NA,onye na -agbachitere ya,trust,0.555
succeed,gaa nke ọma,NA,gaa nke ọma,trust,0.555
vote,votu,NA,votu,trust,0.555
greatness,ịdị ukwuu,NA,ịdị ukwuu,trust,0.555
reconciliation,imezi,NA,imezi,trust,0.555
buddy,enyi,NA,enyi,trust,0.555
privacy,nzuzo,NA,nzuzo,trust,0.555
inclusion,Nsonye,NA,Nsonye,trust,0.555
physicist,physicist,fisiti,fisiti,trust,0.555
ambulance,ụgbọ ihe mberede,NA,ụgbọ ihe mberede,trust,0.555
meditate,tụgharịa uche,NA,tụgharịa uche,trust,0.555
rejoice,rejoiceụrịa ọ .ụ,anwụrị,anwụrị,trust,0.547
readiness,njikere,NA,njikere,trust,0.547
forgive,gbaghara,NA,gbaghara,trust,0.547
durable,inogide,NA,inogide,trust,0.547
statement,nkwupụta,NA,nkwupụta,trust,0.547
promises,nkwa,NA,nkwa,trust,0.547
reinforcement,nkwado,NA,nkwado,trust,0.547
commanding,na -enye iwu,NA,na -enye iwu,trust,0.547
prevalent,juru ebe niile,NA,juru ebe niile,trust,0.547
salvation,nzọpụta,NA,nzọpụta,trust,0.547
convent,ebe obibi ndị nọn,NA,ebe obibi ndị nọn,trust,0.547
impenetrable,agaghi agabiga,NA,agaghi agabiga,trust,0.547
cheer,nwee obi ụtọ,NA,nwee obi ụtọ,trust,0.547
law,iwu,NA,iwu,trust,0.547
independence,nnwere onwe,NA,nnwere onwe,trust,0.547
heritage,ihe nketa,NA,ihe nketa,trust,0.547
engaging,na -etinye aka,NA,na -etinye aka,trust,0.547
friendly,enyi na enyi,NA,enyi na enyi,trust,0.547
provide,nye,NA,nye,trust,0.547
temperate,imeru ihe n'ókè,NA,imeru ihe n'ókè,trust,0.547
liberty,nnwere onwe,NA,nnwere onwe,trust,0.547
invocation,ekpere,NA,ekpere,trust,0.547
securities,ala,NA,ala,trust,0.547
proud,mpako,NA,mpako,trust,0.547
eyewitness,onye ji anya ya hụ ihe,NA,onye ji anya ya hụ ihe,trust,0.547
prudent,onye maara ihe,NA,onye maara ihe,trust,0.547
conciliation,nkwekọrịta,NA,nkwekọrịta,trust,0.547
govern,chịkwaa,NA,chịkwaa,trust,0.547
registry,ndekọ,NA,ndekọ,trust,0.547
ancestral,nna nna,NA,nna nna,trust,0.547
memorable,echefu echefu,NA,echefu echefu,trust,0.539
obedience,nrubeisi,NA,nrubeisi,trust,0.539
applause,kụrụ aka,NA,kụrụ aka,trust,0.539
responsive,na -anabata,NA,na -anabata,trust,0.539
ensemble,mkpokọta,NA,mkpokọta,trust,0.539
proctor,onye nhazi,NA,onye nhazi,trust,0.539
tantamount,yiri,NA,yiri,trust,0.539
define,kọwaa,NA,kọwaa,trust,0.539
obvious,doro anya,NA,doro anya,trust,0.539
architecture,ije,NA,ije,trust,0.539
instructions,ntuziaka,NA,ntuziaka,trust,0.539
eager,chọsiri ike,NA,chọsiri ike,trust,0.539
perfect,zuru oke,NA,zuru oke,trust,0.539
uncensured,enweghị ntụpọ,NA,enweghị ntụpọ,trust,0.539
admitting,ikweta,NA,ikweta,trust,0.539
obliging,na -akwụ ụgwọ,NA,na -akwụ ụgwọ,trust,0.539
immovable,adighi agaghari,NA,adighi agaghari,trust,0.539
recovery,mgbake,NA,mgbake,trust,0.539
antidote,ihe ngwọta,NA,ihe ngwọta,trust,0.539
reinforcements,nkwalite,NA,nkwalite,trust,0.539
watchman,onye nche,NA,onye nche,trust,0.539
regularity,mgbe nile,NA,mgbe nile,trust,0.539
institute,ulo akwukwo,ụlọakwụwọ,ụlọakwụwọ,trust,0.539
delightful,obi uto,obi ụtọ,obi ụtọ,trust,0.539
exalted,ebuli elu,NA,ebuli elu,trust,0.539
chronicle,akụkọ,NA,akụkọ,trust,0.539
relevant,dị mkpa,NA,dị mkpa,trust,0.539
stamina,ume,NA,ume,trust,0.539
choices,nhọrọ,NA,nhọrọ,trust,0.539
chastity,ịdị ọcha,NA,ịdị ọcha,trust,0.539
forefathers,ndị nna nna,NA,ndị nna nna,trust,0.539
majority,ọtụtụ,NA,ọtụtụ,trust,0.539
psalms,abụ ọma,NA,abụ ọma,trust,0.539
aspiring,na -achọ,NA,na -achọ,trust,0.539
cradle,nwata,NA,nwata,trust,0.531
doubtless,obi abụọ,NA,obi abụọ,trust,0.531
ballot,vootu,NA,vootu,trust,0.531
princely,nwa eze,NA,nwa eze,trust,0.531
inseparable,nkewa,NA,nkewa,trust,0.531
hospital,ụlọ ọgwụ,NA,ụlọ ọgwụ,trust,0.531
dependent,dabere,NA,dabere,trust,0.531
seal,akara,NA,akara,trust,0.531
bride,nwunye,NA,nwunye,trust,0.531
refuge,ebe mgbaba,NA,ebe mgbaba,trust,0.531
retirement,ezumike nka,NA,ezumike nka,trust,0.531
answerable,aziza,NA,aziza,trust,0.531
deed,omume,NA,omume,trust,0.531
school,ụlọ akwụkwọ,NA,ụlọ akwụkwọ,trust,0.531
omniscient,onye maara ihe,NA,onye maara ihe,trust,0.531
deliverance,nnapụta,NA,nnapụta,trust,0.531
transcript,transcript,keakwụkwọ,keakwụkwọ,trust,0.531
bloom,oge ntoju,NA,oge ntoju,trust,0.531
center,etiti,NA,etiti,trust,0.531
strive,gbalịsie ike,NA,gbalịsie ike,trust,0.531
terms,usoro,NA,usoro,trust,0.531
verily,n'ezie,NA,n'ezie,trust,0.531
rescue,nnapụta,NA,nnapụta,trust,0.531
immunization,ọgwụ mgbochi ọrịa,NA,ọgwụ mgbochi ọrịa,trust,0.531
heavens,eluigwe,NA,eluigwe,trust,0.531
sponsor,onye nkwado,NA,onye nkwado,trust,0.531
candid,eziokwu,NA,eziokwu,trust,0.531
analyst,onye nyocha,NA,onye nyocha,trust,0.531
edification,nkwalite,NA,nkwalite,trust,0.531
evergreen,na -acha akwụkwọ ndụ akwụkwọ ndụ,NA,na -acha akwụkwọ ndụ akwụkwọ ndụ,trust,0.531
expedient,dị mkpa,NA,dị mkpa,trust,0.531
fraternal,nwanne nwoke,NA,nwanne nwoke,trust,0.531
accompaniment,nkwado,NA,nkwado,trust,0.531
firstborn,ọkpara,NA,ọkpara,trust,0.531
approbation,nkwado,NA,nkwado,trust,0.527
winning,na -emeri,NA,na -emeri,trust,0.523
adoration,ofufe,NA,ofufe,trust,0.523
graduation,ngụsị akwụkwọ,NA,ngụsị akwụkwọ,trust,0.523
honeymoon,honiimuunu,NA,honiimuunu,trust,0.523
dictionary,ọkọwa okwu,NA,ọkọwa okwu,trust,0.523
coronation,echichi,NA,echichi,trust,0.523
notable,ọwọrọiso,NA,ọwọrọiso,trust,0.523
paragon,paragon,paragọnụ,paragọnụ,trust,0.523
improvement,mma,NA,mma,trust,0.523
hug,mmakụ,NA,mmakụ,trust,0.523
chaplain,ukochukwu,NA,ukochukwu,trust,0.523
commonwealth,Ọchịchị obodo,NA,Ọchịchị obodo,trust,0.523
celebration,ememe,NA,ememe,trust,0.523
ourselves,anyị onwe anyị,NA,anyị onwe anyị,trust,0.523
ratify,kwado,NA,kwado,trust,0.523
account,akaụntụ,NA,akaụntụ,trust,0.523
salutary,ekele,NA,ekele,trust,0.523
unbroken,adịghị agbaji,NA,adịghị agbaji,trust,0.523
taught,kụziri,NA,kụziri,trust,0.523
powerful,dị ike,NA,dị ike,trust,0.523
correctness,izi ezi,NA,izi ezi,trust,0.523
captivate,dọta,NA,dọta,trust,0.523
award,onyinye,NA,onyinye,trust,0.523
liberate,tọhapụ,NA,tọhapụ,trust,0.523
connoisseur,onye maara ihe,NA,onye maara ihe,trust,0.523
countenance,ihu,NA,ihu,trust,0.523
neighbor,onye agbata obi,NA,onye agbata obi,trust,0.523
laureate,onye nrite,NA,onye nrite,trust,0.523
nobility,onye amara,NA,onye amara,trust,0.523
unimpeached,enweghị atụ,NA,enweghị atụ,trust,0.523
elevation,elu,NA,elu,trust,0.523
benedictory,ezigbo ọrụ,NA,ezigbo ọrụ,trust,0.523
feeling,mmetụta,NA,mmetụta,trust,0.518
sentinel,onye nche,NA,onye nche,trust,0.516
minded,nwere uche,NA,nwere uche,trust,0.516
obstetrician,dibia nwa,NA,dibia nwa,trust,0.516
tribunal,ụlọikpe,NA,ụlọikpe,trust,0.516
management,njikwa,NA,njikwa,trust,0.516
association,mkpakọrịta,NA,mkpakọrịta,trust,0.516
passwords,okwuntughe,NA,okwuntughe,trust,0.516
framework,etiti,NA,etiti,trust,0.516
deserve,kwesiri,NA,kwesiri,trust,0.516
compliment,otito,NA,otito,trust,0.516
committee,kọmitii,NA,kọmitii,trust,0.516
freely,n'efu,NA,n'efu,trust,0.516
fully,n'ụzọ zuru ezu,NA,n'ụzọ zuru ezu,trust,0.516
tender,dị nro,NA,dị nro,trust,0.516
perpetuity,ebighi ebi,NA,ebighi ebi,trust,0.516
confession,nkwupụta,NA,nkwupụta,trust,0.516
remedy,ọgwụgwọ,NA,ọgwụgwọ,trust,0.516
formative,nhazi,NA,nhazi,trust,0.516
predominant,nke kacha,NA,nke kacha,trust,0.516
reverie,egwu,NA,egwu,trust,0.516
organization,nzukọ,NA,nzukọ,trust,0.516
pray,kpee ekpere,NA,kpee ekpere,trust,0.516
advent,biakwa obibia,NA,biakwa obibia,trust,0.516
credit,kredit,NA,kredit,trust,0.516
measure,tụọ,NA,tụọ,trust,0.516
inform,gwa,NA,gwa,trust,0.516
enchanted,enchanted,ukwe,ukwe,trust,0.516
nobleman,onye amara aha ya,NA,onye amara aha ya,trust,0.516
volunteer,onye oru afọ ofufo,NA,onye oru afọ ofufo,trust,0.509
confessional,nkwupụta,NA,nkwupụta,trust,0.508
housewife,nwunye ụlọ,NA,nwunye ụlọ,trust,0.508
automatic,akpaka,NA,akpaka,trust,0.508
reward,ugwo,ụgwọ,ụgwọ,trust,0.508
philosopher,onye ọkà ihe ọmụma,NA,onye ọkà ihe ọmụma,trust,0.508
venerable,nsọpụrụ,NA,nsọpụrụ,trust,0.508
shepherd,onye ọzụzụ atụrụ,NA,onye ọzụzụ atụrụ,trust,0.508
enable,nwee ike,NA,nwee ike,trust,0.508
patronage,nkwado,NA,nkwado,trust,0.508
tolerance,ndidi,NA,ndidi,trust,0.508
admissible,nabatara,NA,nabatara,trust,0.508
custodian,onye nche,NA,onye nche,trust,0.508
intact,emebibeghị,NA,emebibeghị,trust,0.508
virgin,amaghị nwoke,NA,amaghị nwoke,trust,0.508
accolade,nkwanye ugwu,NA,nkwanye ugwu,trust,0.508
savor,esi ísì,NA,esi ísì,trust,0.508
diversity,di iche iche,NA,di iche iche,trust,0.508
constable,onye uwe ojii,NA,onye uwe ojii,trust,0.508
amour,amour,ngwa agha,ngwa agha,trust,0.508
unsurpassed,enweghị atụ,NA,enweghị atụ,trust,0.508
courtship,mbedo,NA,mbedo,trust,0.508
instruct,izi ihe,NA,izi ihe,trust,0.508
policy,iwu,NA,iwu,trust,0.508
priest,ụkọchukwu,NA,ụkọchukwu,trust,0.508
sovereign,ọkaibe,NA,ọkaibe,trust,0.508
lieutenant,onye ọchịagha,NA,onye ọchịagha,trust,0.508
beautification,ịchọ mma,NA,ịchọ mma,trust,0.508
vouch,kwuputa,NA,kwuputa,trust,0.508
medical,ọgwụ,NA,ọgwụ,trust,0.508
forgiving,na -agbaghara,NA,na -agbaghara,trust,0.508
undying,na -adịghị anwụ anwụ,NA,na -adịghị anwụ anwụ,trust,0.5
pious,nsọpụrụ,NA,nsọpụrụ,trust,0.5
pontiff,onye isi ala,NA,onye isi ala,trust,0.5
alive,dị ndụ,NA,dị ndụ,trust,0.5
vindication,ikpughe,NA,ikpughe,trust,0.5
infallibility,adịghị agha agha,NA,adịghị agha agha,trust,0.5
gateway,ọnụ ụzọ ámá,NA,ọnụ ụzọ ámá,trust,0.5
timing,oge,NA,oge,trust,0.5
retain,ijigide,NA,ijigide,trust,0.5
guard,nche,NA,nche,trust,0.5
doctrine,ozizi,NA,ozizi,trust,0.5
darling,enyi m,NA,enyi m,trust,0.5
synchronize,mekọrịta,NA,mekọrịta,trust,0.5
backer,onye nkwado,NA,onye nkwado,trust,0.5
religions,okpukperechi,NA,okpukperechi,trust,0.5
birth,omumu,NA,omumu,trust,0.5
warden,onye nlekọta,NA,onye nlekọta,trust,0.5
optimist,nchekwube,NA,nchekwube,trust,0.5
majesty,ebube,NA,ebube,trust,0.5
info,ozi,NA,ozi,trust,0.5
nerds,ndị na -anụ ọkụ n'obi,NA,ndị na -anụ ọkụ n'obi,trust,0.5
superman,onye ukwu,NA,onye ukwu,trust,0.5
