word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
harry,harry,damu akai-akai,damu akai-akai,sadness,0.109
priesthood,firist,fada,fada,sadness,0.109
lush,dadi,daɗi,daɗi,sadness,0.109
sanctify,tsarkake,NA,tsarkake,sadness,0.108
income,samun kudin shiga,samun kuɗin shiga,samun kuɗin shiga,sadness,0.1
boo,boo,nuna rashin yarda,nuna rashin yarda,sadness,0.094
quiet,shiru,NA,shiru,sadness,0.094
sonnet,sonnet,waƙa,waƙa,sadness,0.094
winning,cin nasara,NA,cin nasara,sadness,0.094
vainly,banza,NA,banza,sadness,0.091
wet,jika,jiƙa,jiƙa,sadness,0.078
humble,mai tawali'u,NA,mai tawali'u,sadness,0.078
motivating,m,na ƙarfafa guiwa,na ƙarfafa guiwa,sadness,0.078
hug,runguma,NA,runguma,sadness,0.078
opera,wasan opera,NA,wasan opera,sadness,0.078
hut,bukka,NA,bukka,sadness,0.078
ovation,tashin hankali,NA,tashin hankali,sadness,0.078
treat,bi da,NA,bi da,sadness,0.076
hymn,waƙar yabo,NA,waƙar yabo,sadness,0.064
honest,gaskiya,NA,gaskiya,sadness,0.062
relics,kayan tarihi,NA,kayan tarihi,sadness,0.061
couch,kujera,NA,kujera,sadness,0.06
waffle,waffle,biskin,biskin,sadness,0.047
musical,m,na kiɗa,na kiɗa,sadness,0.045
shell,harsashi,NA,harsashi,sadness,0.045
savor,dandano,ɗanɗano,ɗanɗano,sadness,0.034
vote,jefa ƙuri'a,NA,jefa ƙuri'a,sadness,0.031
napkin,adiko na goge baki,NA,adiko na goge baki,sadness,0.031
sing,raira waƙa,rera waƙa,rera waƙa,sadness,0.017
mother,uwa,NA,uwa,sadness,0.016
music,kiɗa,NA,kiɗa,sadness,0.016
nutritious,mai gina jiki,NA,mai gina jiki,sadness,0.015
lovely,kyakkyawa,NA,kyakkyawa,sadness,0.009
romance,soyayya,NA,soyayya,sadness,0
sweetheart,masoyi,NA,masoyi,sadness,0
art,fasaha,NA,fasaha,sadness,0
liquor,giya,NA,giya,sadness,0
surprise,mamaki,NA,mamaki,surprise,0.93
explode,fashe,NA,fashe,surprise,0.906
flabbergast,flabbergast,nasara da mamaki,nasara da mamaki,surprise,0.906
explosion,fashewa,NA,fashewa,surprise,0.898
ambush,kwanton bauna,kwanton ɓauna,kwanton ɓauna,surprise,0.883
explosive,mai fashewa,NA,mai fashewa,surprise,0.883
eruption,fashewa,NA,fashewa,surprise,0.883
shockingly,abin mamaki,NA,abin mamaki,surprise,0.875
frighten,tsorata,NA,tsorata,surprise,0.875
startle,firgita,NA,firgita,surprise,0.875
surprisingly,abin mamaki,NA,abin mamaki,surprise,0.875
frightened,firgita,NA,firgita,surprise,0.867
surprising,abin mamaki,NA,abin mamaki,surprise,0.867
surprised,mamaki,NA,mamaki,surprise,0.867
thrilling,mai ban sha'awa,NA,mai ban sha'awa,surprise,0.859
outburst,fita waje,NA,fita waje,surprise,0.859
miracle,mu'ujiza,NA,mu'ujiza,surprise,0.859
blast,fashewa,NA,fashewa,surprise,0.852
alarm,ƙararrawa,NA,ƙararrawa,surprise,0.852
astonishingly,abin mamaki,NA,abin mamaki,surprise,0.852
jolt,jolt,girgiza,girgiza,surprise,0.844
shock,girgiza,NA,girgiza,surprise,0.844
thunderstruck,tsawa,NA,tsawa,surprise,0.844
catastrophe,bala'i,NA,bala'i,surprise,0.836
dazzle,dazzle,haske mai ƙarfi,haske mai ƙarfi,surprise,0.836
bang,bang,amo mai kaifi,amo mai kaifi,surprise,0.836
fright,tsorata,NA,tsorata,surprise,0.836
unexpectedly,ba zato ba tsammani,NA,ba zato ba tsammani,surprise,0.836
suddenly,kwatsam,NA,kwatsam,surprise,0.828
bewilderment,rudani,ruɗani,ruɗani,surprise,0.828
emergency,gaggawa,NA,gaggawa,surprise,0.828
startling,abin mamaki,NA,abin mamaki,surprise,0.828
stunned,mamaki,NA,mamaki,surprise,0.82
astound,mamaki,NA,mamaki,surprise,0.82
disaster,bala'i,NA,bala'i,surprise,0.812
jackpot,jackpot,ci zungure,ci zungure,surprise,0.812
earthquake,girgizar ƙasa,NA,girgizar ƙasa,surprise,0.812
aghast,mamaki,NA,mamaki,surprise,0.805
climax,ƙarshe,NA,ƙarshe,surprise,0.805
astonishment,mamaki,NA,mamaki,surprise,0.805
astonish,mamaki,NA,mamaki,surprise,0.805
scare,tsorata,NA,tsorata,surprise,0.797
awestruck,mamaki,NA,mamaki,surprise,0.797
exclaim,ihu,NA,ihu,surprise,0.789
bomb,bam,NA,bam,surprise,0.789
erupt,fashe,NA,fashe,surprise,0.789
amazement,mamaki,NA,mamaki,surprise,0.781
alarming,firgita,NA,firgita,surprise,0.773
detonate,fashe,NA,fashe,surprise,0.773
raid,kai hari,NA,kai hari,surprise,0.773
invade,mamayewa,NA,mamayewa,surprise,0.773
miraculous,mu'ujiza,NA,mu'ujiza,surprise,0.773
abduction,sacewa,NA,sacewa,surprise,0.773
kidnap,sacewa,NA,sacewa,surprise,0.766
stupefy,malami,NA,malami,surprise,0.758
dumfound,mai zurfi,NA,mai zurfi,surprise,0.758
unpredictable,maras tabbas,NA,maras tabbas,surprise,0.758
overwhelming,rinjaye,NA,rinjaye,surprise,0.758
outrageous,m,mai baƙanta rai,mai baƙanta rai,surprise,0.75
erratic,m,rashin tabbas,rashin tabbas,surprise,0.75
accident,hatsari,haɗari,haɗari,surprise,0.75
unimaginable,wanda ba a iya misaltawa,NA,wanda ba a iya misaltawa,surprise,0.75
horror,tsoro,NA,tsoro,surprise,0.742
blitz,blitz,ƙoƙarin haɗin gwiwa,ƙoƙarin haɗin gwiwa,surprise,0.742
wreck,rushewa,NA,rushewa,surprise,0.742
bewilder,rudewa,ruɗewa,ruɗewa,surprise,0.742
petrify,petirit,ƙarshe,ƙarshe,surprise,0.742
slaughter,yanka,NA,yanka,surprise,0.742
flinch,karkace,NA,karkace,surprise,0.742
amaze,mamaki,NA,mamaki,surprise,0.742
stupefaction,gamsuwa,NA,gamsuwa,surprise,0.734
frenetic,m,mai sauri,mai sauri,surprise,0.734
frantic,m,ruwa a jallo,ruwa a jallo,surprise,0.734
crash,karo,NA,karo,surprise,0.734
excitement,tashin hankali,NA,tashin hankali,surprise,0.734
riotous,rudani,ruɗani,ruɗani,surprise,0.727
outcry,kuka,NA,kuka,surprise,0.727
vanished,ya ɓace,NA,ya ɓace,surprise,0.727
moonstruck,bugun wata,NA,bugun wata,surprise,0.727
sudden,kwatsam,NA,kwatsam,surprise,0.727
amazedness,mamaki,NA,mamaki,surprise,0.719
scream,ihu,NA,ihu,surprise,0.719
shriek,kururuwa,NA,kururuwa,surprise,0.719
sabotage,sabotage,maƙarƙashiya,maƙarƙashiya,surprise,0.719
unanticipated,ba tsammani,NA,ba tsammani,surprise,0.719
breathless,numfashi,NA,numfashi,surprise,0.719
bewildered,rudani,ruɗani,ruɗani,surprise,0.719
awe,tsoro,NA,tsoro,surprise,0.719
manslaughter,kisan kai,NA,kisan kai,surprise,0.719
rupture,fashewa,NA,fashewa,surprise,0.719
gasp,busa,NA,busa,surprise,0.711
shot,harbi,NA,harbi,surprise,0.711
uncontrollable,wanda ba a iya sarrafa shi,NA,wanda ba a iya sarrafa shi,surprise,0.711
stun,mamaki,NA,mamaki,surprise,0.711
unexpected,m,ba-zata,ba-zata,surprise,0.711
electrify,wutar lantarki,NA,wutar lantarki,surprise,0.711
avalanche,ambaliyar ruwa,NA,ambaliyar ruwa,surprise,0.711
slam,slam,rufe da ƙarfi,rufe da ƙarfi,surprise,0.703
unforeseen,wanda ba a zata ba,NA,wanda ba a zata ba,surprise,0.703
suspense,shakku,NA,shakku,surprise,0.703
abrupt,kwatsam,NA,kwatsam,surprise,0.703
intruder,mai kutsawa,NA,mai kutsawa,surprise,0.703
surge,tiyata,NA,tiyata,surprise,0.703
devastation,barna,ɓarna,ɓarna,surprise,0.703
unprecedented,wanda ba a taba ganin irin sa ba,NA,wanda ba a taba ganin irin sa ba,surprise,0.695
urgent,gaggawa,NA,gaggawa,surprise,0.695
excite,burge,NA,burge,surprise,0.695
stab,soka,NA,soka,surprise,0.695
volatility,rashin ƙarfi,NA,rashin ƙarfi,surprise,0.695
yell,ihu,NA,ihu,surprise,0.695
strike,yajin aiki,NA,yajin aiki,surprise,0.695
dumfounder,dumfounder,tsananin mamaki,tsananin mamaki,surprise,0.695
disturbance,tashin hankali,NA,tashin hankali,surprise,0.688
incredible,m,mai wuce yarda,mai wuce yarda,surprise,0.688
spectacular,m,mai ban mamaki,mai ban mamaki,surprise,0.688
carnage,kashe -kashe,NA,kashe -kashe,surprise,0.688
recklessness,rashin kulawa,NA,rashin kulawa,surprise,0.68
monstrous,m,na mugunta,na mugunta,surprise,0.68
thrill,burgewa,NA,burgewa,surprise,0.68
clamor,kururuwa,NA,kururuwa,surprise,0.68
slap,mari,NA,mari,surprise,0.68
inexplicable,wanda ba a iya misaltawa,NA,wanda ba a iya misaltawa,surprise,0.672
captivate,kama,NA,kama,surprise,0.672
striking,m,mai ban mamaki,mai ban mamaki,surprise,0.672
terrorist,'yan ta'adda,NA,'yan ta'adda,surprise,0.672
accidentally,bisa kuskure,NA,bisa kuskure,surprise,0.672
exhilaration,farin ciki,NA,farin ciki,surprise,0.672
exciting,mai ban sha'awa,NA,mai ban sha'awa,surprise,0.672
accidental,mai haɗari,NA,mai haɗari,surprise,0.672
revolution,juyin juya hali,NA,juyin juya hali,surprise,0.664
freakish,m,sabon abu,sabon abu,surprise,0.664
topple,topple,kifar,kifar,surprise,0.664
dire,dire,marar inganci,marar inganci,surprise,0.664
volcano,aman wuta,NA,aman wuta,surprise,0.664
bloodshed,zubar da jini,NA,zubar da jini,surprise,0.656
sneak,zamewa,NA,zamewa,surprise,0.656
unspeakable,wanda ba a iya magana,NA,wanda ba a iya magana,surprise,0.656
revolt,tawaye,NA,tawaye,surprise,0.656
incendiary,mai ƙonawa,NA,mai ƙonawa,surprise,0.656
unsuspecting,ba a sani ba,NA,ba a sani ba,surprise,0.648
attacking,kai hari,NA,kai hari,surprise,0.648
unintended,wanda ba a yi niyya ba,NA,wanda ba a yi niyya ba,surprise,0.648
spellbound,harshe,NA,harshe,surprise,0.648
amazingly,abin mamaki,NA,abin mamaki,surprise,0.648
cyclone,guguwa,NA,guguwa,surprise,0.648
disruption,rushewa,NA,rushewa,surprise,0.648
epidemic,annoba,NA,annoba,surprise,0.648
violent,tashin hankali,NA,tashin hankali,surprise,0.648
mutiny,tawaye,NA,tawaye,surprise,0.648
wildfire,wutar daji,NA,wutar daji,surprise,0.641
indescribable,mara misaltuwa,NA,mara misaltuwa,surprise,0.641
screech,screech,kururuwa,kururuwa,surprise,0.641
tumult,tashin hankali,NA,tashin hankali,surprise,0.641
enthusiasm,sha'awa,NA,sha'awa,surprise,0.641
shout,ihu,NA,ihu,surprise,0.641
improvisation,ingantawa,NA,ingantawa,surprise,0.641
excitation,zumudi,zumuɗi,zumuɗi,surprise,0.641
agape,agaji,NA,agaji,surprise,0.633
anomaly,anomaly,kautacce,kautacce,surprise,0.633
uncertain,rashin tabbas,NA,rashin tabbas,surprise,0.633
treachery,ha'inci,NA,ha'inci,surprise,0.633
gape,gaba,NA,gaba,surprise,0.633
apparition,bayyanar,NA,bayyanar,surprise,0.633
presto,presto,sauri,sauri,surprise,0.633
plunder,ganima,NA,ganima,surprise,0.633
trick,dabara,NA,dabara,surprise,0.625
distress,damuwa,NA,damuwa,surprise,0.625
wonderment,mamaki,NA,mamaki,surprise,0.625
murderous,mai kisan kai,NA,mai kisan kai,surprise,0.625
slaughtering,yanka,NA,yanka,surprise,0.625
tempest,guguwa,NA,guguwa,surprise,0.625
urgency,gaggawa,NA,gaggawa,surprise,0.625
sorcery,bokanci,NA,bokanci,surprise,0.625
mystery,asiri,NA,asiri,surprise,0.625
excited,m,zumuɗi,zumuɗi,surprise,0.625
inimaginable,wanda ba a iya misaltawa,NA,wanda ba a iya misaltawa,surprise,0.617
prank,wasa,NA,wasa,surprise,0.617
intense,m,mai tsanani,mai tsanani,surprise,0.617
murder,kisan kai,NA,kisan kai,surprise,0.617
quickness,sauri,NA,sauri,surprise,0.617
vanish,bace,ɓace,ɓace,surprise,0.617
trickery,wayo,NA,wayo,surprise,0.617
intrusive,mai kutsawa,NA,mai kutsawa,surprise,0.617
splash,fesawa,NA,fesawa,surprise,0.609
shatter,farfashe,NA,farfashe,surprise,0.609
magical,sihiri,NA,sihiri,surprise,0.609
unstable,m,rashin tsayawa,rashin tsayawa,surprise,0.609
strangle,makure,maƙure,maƙure,surprise,0.609
thief,barawo,ɓarawo,ɓarawo,surprise,0.609
coup,juyin mulki,NA,juyin mulki,surprise,0.609
blindfold,rufe idanu,NA,rufe idanu,surprise,0.609
tackle,magance,NA,magance,surprise,0.602
jubilee,jubili,NA,jubili,surprise,0.602
inconceivable,m,wanda ba za a iya tunani ba,wanda ba za a iya tunani ba,surprise,0.602
betray,cin amana,NA,cin amana,surprise,0.602
deluge,ambaliya,NA,ambaliya,surprise,0.602
assail,kai hari,NA,kai hari,surprise,0.602
stupor,rashin hankali,NA,rashin hankali,surprise,0.602
defy,sabawa,saɓawa,saɓawa,surprise,0.602
lightning,walƙiya,NA,walƙiya,surprise,0.594
monstrosity,girman kai,NA,girman kai,surprise,0.594
stupendous,m,ban sha'awa sosai,ban sha'awa sosai,surprise,0.594
shrill,rawar jiki,NA,rawar jiki,surprise,0.594
alerts,faɗakarwa,NA,faɗakarwa,surprise,0.594
mishap,mishap,haɗarin rashin sa'a,haɗarin rashin sa'a,surprise,0.594
deceit,yaudara,NA,yaudara,surprise,0.586
mysterious,m,na al'ajabi,na al'ajabi,surprise,0.586
bonus,kari,ƙari,ƙari,surprise,0.586
wild,daji,NA,daji,surprise,0.586
wondrous,ban mamaki,NA,ban mamaki,surprise,0.586
randomly,bazuwar,NA,bazuwar,surprise,0.586
pitfall,rami,NA,rami,surprise,0.586
uncanny,aljanu,NA,aljanu,surprise,0.586
jubilant,farin ciki,NA,farin ciki,surprise,0.578
fluke,kumbura,NA,kumbura,surprise,0.578
godsend,godiya,NA,godiya,surprise,0.578
electric,lantarki,NA,lantarki,surprise,0.578
death,mutuwa,NA,mutuwa,surprise,0.578
raving,raving,yin sumbatu,yin sumbatu,surprise,0.578
oddity,ban mamaki,NA,ban mamaki,surprise,0.578
rejoicing,murna,NA,murna,surprise,0.578
bizarre,m,sabon abu sosai,sabon abu sosai,surprise,0.578
stagger,girgiza,NA,girgiza,surprise,0.578
premature,wanda bai kai ba,NA,wanda bai kai ba,surprise,0.578
revenge,fansa,NA,fansa,surprise,0.57
dynamic,tsauri,NA,tsauri,surprise,0.57
dismay,damuwa,NA,damuwa,surprise,0.57
nefarious,m,mugun aiki,mugun aiki,surprise,0.562
uncover,fallasa,NA,fallasa,surprise,0.562
reappear,sake bayyana,NA,sake bayyana,surprise,0.562
reward,sakamako,NA,sakamako,surprise,0.562
ecstatic,farin ciki,NA,farin ciki,surprise,0.562
fascinate,m,ba da sha'awa,ba da sha'awa,surprise,0.562
jerk,jajirce,NA,jajirce,surprise,0.562
crescendo,crescendo,ƙaruwa,ƙaruwa,surprise,0.555
whim,kumburi,NA,kumburi,surprise,0.555
conjure,conjure,yi dabo,yi dabo,surprise,0.555
thaumaturgy,thaumaturgy,dabo,dabo,surprise,0.555
zany,zani,NA,zani,surprise,0.555
rescue,ceto,NA,ceto,surprise,0.547
heroism,jarumtaka,NA,jarumtaka,surprise,0.547
thwart,hana,NA,hana,surprise,0.547
rarity,rarity,ƙaranci,ƙaranci,surprise,0.547
tantalizing,tantalizing,mai burgewa,mai burgewa,surprise,0.547
unbridled,mara tsari,NA,mara tsari,surprise,0.547
winner,mai nasara,NA,mai nasara,surprise,0.547
ejaculation,fitar maniyyi,NA,fitar maniyyi,surprise,0.547
illuminate,haskaka,NA,haskaka,surprise,0.547
violation,cin zarafi,NA,cin zarafi,surprise,0.539
lucky,m,nasara,nasara,surprise,0.539
marvel,mamaki,NA,mamaki,surprise,0.539
punch,naushi,NA,naushi,surprise,0.539
insult,zagi,NA,zagi,surprise,0.539
celebration,bikin,biki,biki,surprise,0.539
cheer,gaisuwa,NA,gaisuwa,surprise,0.539
interrupt,katsewa,NA,katsewa,surprise,0.539
lunge,lunge,matsawa nan-da-nan,matsawa nan-da-nan,surprise,0.539
illusion,mafarki,NA,mafarki,surprise,0.539
treason,cin amanar kasa,cin amanar ƙasa,cin amanar ƙasa,surprise,0.539
sensation,abin mamaki,NA,abin mamaki,surprise,0.531
snag,snag,tsinkaya,tsinkaya,surprise,0.531
fearfully,cikin tsoro,NA,cikin tsoro,surprise,0.531
concealed,boye,ɓoye,ɓoye,surprise,0.531
jest,barkwanci,NA,barkwanci,surprise,0.531
banger,banger,naman alade,naman alade,surprise,0.531
affront,cin mutunci,NA,cin mutunci,surprise,0.531
veer,gaba,NA,gaba,surprise,0.523
victimized,wanda aka zalunta,NA,wanda aka zalunta,surprise,0.523
abandonment,watsi,NA,watsi,surprise,0.523
liberate,'yantarwa,NA,'yantarwa,surprise,0.523
majestic,mai girma,NA,mai girma,surprise,0.523
rejoice,yi murna,NA,yi murna,surprise,0.523
immediacy,gaggawa,NA,gaggawa,surprise,0.523
scorpion,kunama,NA,kunama,surprise,0.523
wonder,mamaki,NA,mamaki,surprise,0.523
improvise,inganta,NA,inganta,surprise,0.523
undiscovered,ba a gano ba,NA,ba a gano ba,surprise,0.523
howl,kuka,NA,kuka,surprise,0.516
chance,dama,NA,dama,surprise,0.516
stealthily,sata,NA,sata,surprise,0.516
tickle,tsutsa,NA,tsutsa,surprise,0.516
yelp,yelp,haushi,haushi,surprise,0.516
pop,pop,kiɗan pop,kiɗan pop,surprise,0.508
unintentionally,da gangan,NA,da gangan,surprise,0.508
swerve,karkata,NA,karkata,surprise,0.508
transcendence,wuce gona da iri,NA,wuce gona da iri,surprise,0.508
garish,garish,nuna ban sha'awa,nuna ban sha'awa,surprise,0.508
luck,sa'a,NA,sa'a,surprise,0.508
magnificent,m,mai girma,mai girma,surprise,0.508
rave,rave,liyafa da shaye-shaye,liyafa da shaye-shaye,surprise,0.508
reflex,reflex,ba son rai,ba son rai,surprise,0.508
slayer,mai kisan kai,NA,mai kisan kai,surprise,0.5
erotic,na batsa,NA,na batsa,surprise,0.5
marvelous,m,mai ban mamaki,mai ban mamaki,surprise,0.5
fainting,suma,NA,suma,surprise,0.5
pang,wahala,NA,wahala,surprise,0.5
misbehavior,rashin tarbiyya,NA,rashin tarbiyya,surprise,0.5
infrequent,m,ba kasafai ba,ba kasafai ba,surprise,0.5
embarrassment,kunya,NA,kunya,surprise,0.5
diversion,shagala,NA,shagala,surprise,0.5
alertness,jijjiga,NA,jijjiga,surprise,0.5
enliven,mai rai,NA,mai rai,surprise,0.5
remarkable,abin mamaki,NA,abin mamaki,surprise,0.5
heroic,jarumi,NA,jarumi,surprise,0.5
decoy,yaudara,NA,yaudara,surprise,0.492
greatness,girma,NA,girma,surprise,0.492
trump,ƙaho,NA,ƙaho,surprise,0.492
unutterable,mara magana,NA,mara magana,surprise,0.492
nab,nab,kama,kama,surprise,0.492
chimera,chimera,tunani,tunani,surprise,0.492
infarct,infarct,gazawar samar da jini,gazawar samar da jini,surprise,0.492
camouflage,sake kamanni,NA,sake kamanni,surprise,0.492
exigent,exigent,neman kulawa,neman kulawa,surprise,0.492
birthday,ranar haihuwa,NA,ranar haihuwa,surprise,0.492
variable,m,mai canzawa,mai canzawa,surprise,0.484
horde,girma,NA,girma,surprise,0.484
daemon,aljannu,aljani,aljani,surprise,0.484
zeal,himma,NA,himma,surprise,0.484
underestimate,rashin sanin yakamata,NA,rashin sanin yakamata,surprise,0.484
fanfare,ban sha'awa,NA,ban sha'awa,surprise,0.484
magician,mai sihiri,NA,mai sihiri,surprise,0.484
inexpressible,wanda ba a iya kwatantawa ba,NA,wanda ba a iya kwatantawa ba,surprise,0.484
prick,tsinke,NA,tsinke,surprise,0.484
curiosity,son sani,NA,son sani,surprise,0.484
fortune,arziki,NA,arziki,surprise,0.477
chicane,chicane,cuta,cuta,surprise,0.477
subversive,yan tawaye,yan tawaye,yan tawaye,surprise,0.477
incident,aukuwa,NA,aukuwa,surprise,0.477
gawk,gawk,kallon wauta,kallon wauta,surprise,0.477
dreadfully,mai ban tsoro,NA,mai ban tsoro,surprise,0.477
sneeze,atishawa,NA,atishawa,surprise,0.477
unguarded,marasa tsaro,NA,marasa tsaro,surprise,0.477
illumination,haske,NA,haske,surprise,0.477
strange,m,baƙo,baƙo,surprise,0.477
leery,leery,taka tsan-tsan,taka tsan-tsan,surprise,0.469
reversal,juyawa,NA,juyawa,surprise,0.469
rapid,m,mai sauri,mai sauri,surprise,0.469
wizard,mayen,maye,maye,surprise,0.469
prowl,prowl,yawo a hankali,yawo a hankali,surprise,0.469
coincidence,daidaituwa,NA,daidaituwa,surprise,0.461
break,karya,NA,karya,surprise,0.461
hilarious,abin dariya,NA,abin dariya,surprise,0.461
subito,subito,da sauri,da sauri,surprise,0.461
divergent,daban,NA,daban,surprise,0.461
slip,zamewa,NA,zamewa,surprise,0.461
ordeal,wahala,NA,wahala,surprise,0.453
raffle,raffle,bindiga,bindiga,surprise,0.453
confession,ikirari,iƙirari,iƙirari,surprise,0.453
winning,cin nasara,NA,cin nasara,surprise,0.453
hoax,yaudara,NA,yaudara,surprise,0.453
wonderful,ban mamaki,NA,ban mamaki,surprise,0.453
evanescence,evanescence,ɓacewa,ɓacewa,surprise,0.453
overestimate,wuce kima,wuce ƙima,wuce ƙima,surprise,0.453
merriment,m,murna,murna,surprise,0.453
laughter,dariya,NA,dariya,surprise,0.445
stound,tsafi,NA,tsafi,surprise,0.445
enthusiast,mai goyon baya,NA,mai goyon baya,surprise,0.445
splendid,m,kyakkyawa,kyakkyawa,surprise,0.445
gambling,caca,NA,caca,surprise,0.445
perchance,ta yiwu,NA,ta yiwu,surprise,0.445
feat,feat,kasada,kasada,surprise,0.445
excel,yayi kyau,ya yi kyau,ya yi kyau,surprise,0.445
unique,na musamman,NA,na musamman,surprise,0.438
senseless,m,rashin hankali,rashin hankali,surprise,0.438
unintentional,ba da gangan ba,NA,ba da gangan ba,surprise,0.438
splendor,ƙawa,NA,ƙawa,surprise,0.438
changeable,m,mai canzawa,mai canzawa,surprise,0.438
rapt,fyaɗe,mayar da hankali,mayar da hankali,surprise,0.438
brighten,haske,NA,haske,surprise,0.438
fascination,sha'awa,NA,sha'awa,surprise,0.43
intrigue,makirci,NA,makirci,surprise,0.43
fiesta,fiesta,babbar liyafa,babbar liyafa,surprise,0.43
trepidation,tsoro,NA,tsoro,surprise,0.43
delighted,farin ciki,NA,farin ciki,surprise,0.43
lawsuit,karar,ƙara,ƙara,surprise,0.43
gift,kyauta,NA,kyauta,surprise,0.43
stealthy,mai sata,NA,mai sata,surprise,0.43
stealth,sata,NA,sata,surprise,0.422
enchant,sihiri,NA,sihiri,surprise,0.422
originality,asali,NA,asali,surprise,0.422
riddle,tatsuniya,NA,tatsuniya,surprise,0.422
quicksilver,mai sauri,NA,mai sauri,surprise,0.422
judgment,hukunci,NA,hukunci,surprise,0.422
liberation,'yanci,NA,'yanci,surprise,0.414
syncope,syncope,suma,suma,surprise,0.414
experiment,gwaji,NA,gwaji,surprise,0.414
elusive,m,mai wahalar tunawa,mai wahalar tunawa,surprise,0.414
perjury,ƙarya,NA,ƙarya,surprise,0.414
veracity,gaskiya,NA,gaskiya,surprise,0.414
illegitimate,shege,NA,shege,surprise,0.414
spirits,ruhohi,NA,ruhohi,surprise,0.414
allure,lallashi,NA,lallashi,surprise,0.406
applause,tafi,NA,tafi,surprise,0.406
parade,fareti,NA,fareti,surprise,0.406
gambler,ɗan caca,NA,ɗan caca,surprise,0.406
inspired,yi wahayi zuwa,NA,yi wahayi zuwa,surprise,0.406
fete,kafa,yi biki,yi biki,surprise,0.406
eager,m,alla-alla,alla-alla,surprise,0.406
princely,yarima,NA,yarima,surprise,0.398
divorce,saki,NA,saki,surprise,0.398
guess,tsammani,NA,tsammani,surprise,0.398
secrecy,sirri,NA,sirri,surprise,0.398
burlesque,burlesque,rawa,rawa,surprise,0.398
cheerful,na gaisuwa,NA,na gaisuwa,surprise,0.391
incontinence,rashin kwanciyar hankali,NA,rashin kwanciyar hankali,surprise,0.391
supremacy,fifiko,NA,fifiko,surprise,0.391
peri,peri,kyakkyawar yarinya,kyakkyawar yarinya,surprise,0.391
aspiration,buri,NA,buri,surprise,0.391
hermaphrodite,hermaphrodite,mata-maza,mata-maza,surprise,0.391
score,Ci,NA,Ci,surprise,0.383
crowning,kambi,NA,kambi,surprise,0.383
praiseworthy,abin yabo,NA,abin yabo,surprise,0.383
lose,rasa,NA,rasa,surprise,0.383
buck,buk,karkanda,karkanda,surprise,0.383
inheritance,gado,NA,gado,surprise,0.383
cadaver,gawa,NA,gawa,surprise,0.383
succeed,yi nasara,NA,yi nasara,surprise,0.375
camouflaged,kafewa,NA,kafewa,surprise,0.375
advance,ci gaba,NA,ci gaba,surprise,0.375
mystic,sufi,na sufanci,na sufanci,surprise,0.375
frisky,frisky,wasa cike da kuzari,wasa cike da kuzari,surprise,0.375
compliment,yabo,NA,yabo,surprise,0.375
gulp,gulp,kwankwaɗa,kwankwaɗa,surprise,0.375
hope,bege,NA,bege,surprise,0.367
excavation,hakowa,haƙowa,haƙowa,surprise,0.367
sparkle,walƙiya,NA,walƙiya,surprise,0.367
joker,joker,mai barkwanci,mai barkwanci,surprise,0.367
sensual,sha'awa,NA,sha'awa,surprise,0.367
entertainment,nishaɗi,NA,nishaɗi,surprise,0.359
feeling,ji,NA,ji,surprise,0.359
postponement,jinkirtawa,NA,jinkirtawa,surprise,0.352
